validation_mode,subject_id,model_name,feature_set_name,tau_ms,pearson,spearman,is_subject_best_tau,is_global_train_selected_tau,timing_confidence,notes
LOSO_cross_subject,sub-8RgPiG,numpy_ridge_fallback,phase5_2c_minimum_sufficient_if_found,500.0,0.18328927526355038,0.17708734300866835,False,False,non_definitive_event_matrix,
LOSO_cross_subject,sub-AB2PeX,numpy_ridge_fallback,phase5_2c_minimum_sufficient_if_found,500.0,0.2201997328623127,0.21920963743226593,False,False,non_definitive_event_matrix,
LOSO_cross_subject,sub-AbzsOg,numpy_ridge_fallback,phase5_2c_minimum_sufficient_if_found,500.0,0.23290024157367045,0.2285521741347176,False,False,non_definitive_event_matrix,
LOSO_cross_subject,sub-BYJoWR,numpy_ridge_fallback,phase5_2c_minimum_sufficient_if_found,500.0,0.04195650156957459,0.06697984562944888,False,False,non_definitive_event_matrix,
LOSO_cross_subject,sub-FIyfdR,numpy_ridge_fallback,phase5_2c_minimum_sufficient_if_found,500.0,0.25440181912431165,0.24014699111618695,False,False,non_definitive_event_matrix,
LOSO_cross_subject,sub-FYbcap,numpy_ridge_fallback,phase5_2c_minimum_sufficient_if_found,500.0,0.09320967104996948,0.1022441486724627,False,False,non_definitive_event_matrix,
LOSO_cross_subject,sub-PuPVlx,numpy_ridge_fallback,phase5_2c_minimum_sufficient_if_found,500.0,0.21684163091258418,0.20642921041898887,False,False,non_definitive_event_matrix,
LOSO_cross_subject,sub-QZTsn6,numpy_ridge_fallback,phase5_2c_minimum_sufficient_if_found,500.0,0.1720293018823695,0.15958134922546197,False,False,non_definitive_event_matrix,
LOSO_cross_subject,sub-VopvKx,numpy_ridge_fallback,phase5_2c_minimum_sufficient_if_found,500.0,0.23044551903195906,0.22137049573452947,False,False,non_definitive_event_matrix,
LOSO_cross_subject,sub-dCsWjQ,numpy_ridge_fallback,phase5_2c_minimum_sufficient_if_found,500.0,0.19968292520246442,0.18167283922394512,False,False,non_definitive_event_matrix,
LOSO_cross_subject,sub-gNX5yb,numpy_ridge_fallback,phase5_2c_minimum_sufficient_if_found,500.0,0.08558844855111872,0.09213965313378678,False,False,non_definitive_event_matrix,
LOSO_cross_subject,sub-hnetKS,numpy_ridge_fallback,phase5_2c_minimum_sufficient_if_found,500.0,0.22772398655409629,0.22184561002268371,False,False,non_definitive_event_matrix,
LOSO_cross_subject,sub-i4oK0F,numpy_ridge_fallback,phase5_2c_minimum_sufficient_if_found,500.0,0.250248256808912,0.2479331162372381,False,False,non_definitive_event_matrix,
LOSO_cross_subject,sub-iDpl28,numpy_ridge_fallback,phase5_2c_minimum_sufficient_if_found,500.0,0.08983538125959986,0.08653311429504802,False,False,non_definitive_event_matrix,
LOSO_cross_subject,sub-jyC0j3,numpy_ridge_fallback,phase5_2c_minimum_sufficient_if_found,500.0,0.03343368204530747,0.042308323370274306,False,False,non_definitive_event_matrix,
LOSO_cross_subject,sub-oLNpHd,numpy_ridge_fallback,phase5_2c_minimum_sufficient_if_found,500.0,0.1836360185930978,0.1809912940102962,False,False,non_definitive_event_matrix,
LOSO_cross_subject,sub-0cGdk9,numpy_ridge_fallback,phase5_2c_minimum_sufficient_if_found,800.0,0.2025606906339668,0.19515951780683163,False,False,non_definitive_event_matrix,
LOSO_cross_subject,sub-2IU8mi,numpy_ridge_fallback,phase5_2c_minimum_sufficient_if_found,800.0,0.21728306685597126,0.2187523383427855,False,False,non_definitive_event_matrix,
LOSO_cross_subject,sub-2IhVOz,numpy_ridge_fallback,phase5_2c_minimum_sufficient_if_found,800.0,0.08784405043342969,0.12749647325915708,False,False,non_definitive_event_matrix,
LOSO_cross_subject,sub-6m9kB5,numpy_ridge_fallback,phase5_2c_minimum_sufficient_if_found,800.0,0.02895607096480355,0.07331091857308392,False,False,non_definitive_event_matrix,
LOSO_cross_subject,sub-8RgPiG,numpy_ridge_fallback,phase5_2c_minimum_sufficient_if_found,800.0,0.1613360164370976,0.16375331034410354,False,False,non_definitive_event_matrix,
LOSO_cross_subject,sub-AB2PeX,numpy_ridge_fallback,phase5_2c_minimum_sufficient_if_found,800.0,0.20518258177527557,0.2141974518239033,False,False,non_definitive_event_matrix,
LOSO_cross_subject,sub-AbzsOg,numpy_ridge_fallback,phase5_2c_minimum_sufficient_if_found,800.0,0.2193086712820811,0.21805701576732486,False,False,non_definitive_event_matrix,
LOSO_cross_subject,sub-BYJoWR,numpy_ridge_fallback,phase5_2c_minimum_sufficient_if_found,800.0,-0.004897748595720119,0.040896725786426315,False,False,non_definitive_event_matrix,
LOSO_cross_subject,sub-FIyfdR,numpy_ridge_fallback,phase5_2c_minimum_sufficient_if_found,800.0,0.24156182258162726,0.23343728841888345,False,False,non_definitive_event_matrix,
LOSO_cross_subject,sub-FYbcap,numpy_ridge_fallback,phase5_2c_minimum_sufficient_if_found,800.0,0.056072080515932946,0.07778618804210884,False,False,non_definitive_event_matrix,
LOSO_cross_subject,sub-PuPVlx,numpy_ridge_fallback,phase5_2c_minimum_sufficient_if_found,800.0,0.20193620995153036,0.19756048851482186,False,False,non_definitive_event_matrix,
LOSO_cross_subject,sub-QZTsn6,numpy_ridge_fallback,phase5_2c_minimum_sufficient_if_found,800.0,0.14385571153141355,0.13974365114803314,False,False,non_definitive_event_matrix,
LOSO_cross_subject,sub-VopvKx,numpy_ridge_fallback,phase5_2c_minimum_sufficient_if_found,800.0,0.21357362584629552,0.21123243287370674,False,False,non_definitive_event_matrix,
LOSO_cross_subject,sub-dCsWjQ,numpy_ridge_fallback,phase5_2c_minimum_sufficient_if_found,800.0,0.17476476334233085,0.16215653085097403,False,False,non_definitive_event_matrix,
LOSO_cross_subject,sub-gNX5yb,numpy_ridge_fallback,phase5_2c_minimum_sufficient_if_found,800.0,0.057480256708616756,0.07503254538979859,False,False,non_definitive_event_matrix,
LOSO_cross_subject,sub-hnetKS,numpy_ridge_fallback,phase5_2c_minimum_sufficient_if_found,800.0,0.21405862392270972,0.2155087283156038,False,False,non_definitive_event_matrix,
LOSO_cross_subject,sub-i4oK0F,numpy_ridge_fallback,phase5_2c_minimum_sufficient_if_found,800.0,0.23666471138140627,0.2430543959628505,False,False,non_definitive_event_matrix,
LOSO_cross_subject,sub-iDpl28,numpy_ridge_fallback,phase5_2c_minimum_sufficient_if_found,800.0,0.05956745631620941,0.07881195757055379,False,False,non_definitive_event_matrix,
LOSO_cross_subject,sub-jyC0j3,numpy_ridge_fallback,phase5_2c_minimum_sufficient_if_found,800.0,-0.011838537479645386,0.012099559080957995,False,False,non_definitive_event_matrix,
LOSO_cross_subject,sub-oLNpHd,numpy_ridge_fallback,phase5_2c_minimum_sufficient_if_found,800.0,0.16324080691978382,0.16839302426426903,False,False,non_definitive_event_matrix,
LOSO_cross_subject,sub-0cGdk9,numpy_ridge_fallback,phase5_2c_minimum_sufficient_if_found,1500.0,0.19155632090672317,0.17068372842129095,False,False,non_definitive_event_matrix,
LOSO_cross_subject,sub-2IU8mi,numpy_ridge_fallback,phase5_2c_minimum_sufficient_if_found,1500.0,0.19528217558084662,0.1942377038737804,False,False,non_definitive_event_matrix,
LOSO_cross_subject,sub-2IhVOz,numpy_ridge_fallback,phase5_2c_minimum_sufficient_if_found,1500.0,0.0520727305517403,0.09096441024364968,False,False,non_definitive_event_matrix,
LOSO_cross_subject,sub-6m9kB5,numpy_ridge_fallback,phase5_2c_minimum_sufficient_if_found,1500.0,-0.014970280001532667,0.05758376737254764,False,False,non_definitive_event_matrix,
LOSO_cross_subject,sub-8RgPiG,numpy_ridge_fallback,phase5_2c_minimum_sufficient_if_found,1500.0,0.13607305515091775,0.13565269784501166,False,False,non_definitive_event_matrix,
LOSO_cross_subject,sub-AB2PeX,numpy_ridge_fallback,phase5_2c_minimum_sufficient_if_found,1500.0,0.18305563774113634,0.1865187626320808,False,False,non_definitive_event_matrix,
LOSO_cross_subject,sub-AbzsOg,numpy_ridge_fallback,phase5_2c_minimum_sufficient_if_found,1500.0,0.20871520002947805,0.1947937559262788,False,False,non_definitive_event_matrix,
LOSO_cross_subject,sub-BYJoWR,numpy_ridge_fallback,phase5_2c_minimum_sufficient_if_found,1500.0,-0.050286600631466435,-0.011726651305765372,False,False,non_definitive_event_matrix,
LOSO_cross_subject,sub-FIyfdR,numpy_ridge_fallback,phase5_2c_minimum_sufficient_if_found,1500.0,0.22853797697480965,0.21852266970297618,False,False,non_definitive_event_matrix,
LOSO_cross_subject,sub-FYbcap,numpy_ridge_fallback,phase5_2c_minimum_sufficient_if_found,1500.0,0.020716331185422942,0.03413765771494563,False,False,non_definitive_event_matrix,
LOSO_cross_subject,sub-PuPVlx,numpy_ridge_fallback,phase5_2c_minimum_sufficient_if_found,1500.0,0.18995517663002212,0.1773558551748966,False,False,non_definitive_event_matrix,
LOSO_cross_subject,sub-QZTsn6,numpy_ridge_fallback,phase5_2c_minimum_sufficient_if_found,1500.0,0.11180352687650692,0.0964402305348263,False,False,non_definitive_event_matrix,
LOSO_cross_subject,sub-VopvKx,numpy_ridge_fallback,phase5_2c_minimum_sufficient_if_found,1500.0,0.1968493446300149,0.1833558990915423,False,False,non_definitive_event_matrix,
LOSO_cross_subject,sub-dCsWjQ,numpy_ridge_fallback,phase5_2c_minimum_sufficient_if_found,1500.0,0.14100569289020376,0.11723474945598535,False,False,non_definitive_event_matrix,
LOSO_cross_subject,sub-gNX5yb,numpy_ridge_fallback,phase5_2c_minimum_sufficient_if_found,1500.0,0.03214453421676504,0.035785105962218934,False,False,non_definitive_event_matrix,
LOSO_cross_subject,sub-hnetKS,numpy_ridge_fallback,phase5_2c_minimum_sufficient_if_found,1500.0,0.20878032198414323,0.20121809462382836,False,False,non_definitive_event_matrix,
LOSO_cross_subject,sub-i4oK0F,numpy_ridge_fallback,phase5_2c_minimum_sufficient_if_found,1500.0,0.22278390490517283,0.22779791879308195,False,False,non_definitive_event_matrix,
LOSO_cross_subject,sub-iDpl28,numpy_ridge_fallback,phase5_2c_minimum_sufficient_if_found,1500.0,0.02626369938955846,0.05468418988640086,False,False,non_definitive_event_matrix,
LOSO_cross_subject,sub-jyC0j3,numpy_ridge_fallback,phase5_2c_minimum_sufficient_if_found,1500.0,-0.064096345650538,-0.048448786857321235,False,False,non_definitive_event_matrix,
LOSO_cross_subject,sub-oLNpHd,numpy_ridge_fallback,phase5_2c_minimum_sufficient_if_found,1500.0,0.15032776328495498,0.14679803526420776,False,False,non_definitive_event_matrix,
LOSO_cross_subject,sub-0cGdk9,numpy_ridge_fallback,phase5_2c_minimum_sufficient_if_found,3000.0,0.21348715908608537,0.15010180463039943,False,False,non_definitive_event_matrix,
LOSO_cross_subject,sub-2IU8mi,numpy_ridge_fallback,phase5_2c_minimum_sufficient_if_found,3000.0,0.1967211282259848,0.16088815184145577,False,False,non_definitive_event_matrix,
LOSO_cross_subject,sub-2IhVOz,numpy_ridge_fallback,phase5_2c_minimum_sufficient_if_found,3000.0,0.047709874099756744,0.047624342436676376,False,False,non_definitive_event_matrix,
LOSO_cross_subject,sub-6m9kB5,numpy_ridge_fallback,phase5_2c_minimum_sufficient_if_found,3000.0,-0.039741483385011746,0.04263007901165848,False,False,non_definitive_event_matrix,
LOSO_cross_subject,sub-8RgPiG,numpy_ridge_fallback,phase5_2c_minimum_sufficient_if_found,3000.0,0.12723529226313066,0.10844064163311416,False,False,non_definitive_event_matrix,
LOSO_cross_subject,sub-AB2PeX,numpy_ridge_fallback,phase5_2c_minimum_sufficient_if_found,3000.0,0.17384770313924283,0.14681166133567541,False,False,non_definitive_event_matrix,
LOSO_cross_subject,sub-AbzsOg,numpy_ridge_fallback,phase5_2c_minimum_sufficient_if_found,3000.0,0.2170013542836679,0.1697287052713958,False,False,non_definitive_event_matrix,
LOSO_cross_subject,sub-BYJoWR,numpy_ridge_fallback,phase5_2c_minimum_sufficient_if_found,3000.0,-0.05282872977799967,-0.07276237318604174,False,False,non_definitive_event_matrix,
LOSO_cross_subject,sub-FIyfdR,numpy_ridge_fallback,phase5_2c_minimum_sufficient_if_found,3000.0,0.24160312341739115,0.20658468263597923,False,False,non_definitive_event_matrix,
LOSO_cross_subject,sub-FYbcap,numpy_ridge_fallback,phase5_2c_minimum_sufficient_if_found,3000.0,0.02544479403674327,-0.015818088579056096,False,False,non_definitive_event_matrix,
LOSO_cross_subject,sub-PuPVlx,numpy_ridge_fallback,phase5_2c_minimum_sufficient_if_found,3000.0,0.20968053929680466,0.16126109007485095,False,False,non_definitive_event_matrix,
LOSO_cross_subject,sub-QZTsn6,numpy_ridge_fallback,phase5_2c_minimum_sufficient_if_found,3000.0,0.10517852890328638,0.03902811120223812,False,False,non_definitive_event_matrix,
LOSO_cross_subject,sub-VopvKx,numpy_ridge_fallback,phase5_2c_minimum_sufficient_if_found,3000.0,0.20468609748406558,0.1497015013870213,False,False,non_definitive_event_matrix,
LOSO_cross_subject,sub-dCsWjQ,numpy_ridge_fallback,phase5_2c_minimum_sufficient_if_found,3000.0,0.1281844802583776,0.06429592245492999,False,False,non_definitive_event_matrix,
LOSO_cross_subject,sub-gNX5yb,numpy_ridge_fallback,phase5_2c_minimum_sufficient_if_found,3000.0,0.039365120403781824,-0.01698182442929479,False,False,non_definitive_event_matrix,
LOSO_cross_subject,sub-hnetKS,numpy_ridge_fallback,phase5_2c_minimum_sufficient_if_found,3000.0,0.22682022575344415,0.18406130286876166,False,False,non_definitive_event_matrix,
LOSO_cross_subject,sub-i4oK0F,numpy_ridge_fallback,phase5_2c_minimum_sufficient_if_found,3000.0,0.23097749423888472,0.22004516620266415,False,False,non_definitive_event_matrix,
LOSO_cross_subject,sub-iDpl28,numpy_ridge_fallback,phase5_2c_minimum_sufficient_if_found,3000.0,0.00972760648421669,0.02313243331971996,False,False,non_definitive_event_matrix,
LOSO_cross_subject,sub-jyC0j3,numpy_ridge_fallback,phase5_2c_minimum_sufficient_if_found,3000.0,-0.08868706625431837,-0.13061890677519675,False,False,non_definitive_event_matrix,
LOSO_cross_subject,sub-oLNpHd,numpy_ridge_fallback,phase5_2c_minimum_sufficient_if_found,3000.0,0.16635017558100518,0.13587451932538633,False,False,non_definitive_event_matrix,
LOSO_cross_subject,sub-0cGdk9,numpy_ridge_fallback,phase5_2c_minimum_sufficient_if_found,5000.0,0.2666846808172515,0.15865562223140556,True,False,non_definitive_event_matrix,
LOSO_cross_subject,sub-2IU8mi,numpy_ridge_fallback,phase5_2c_minimum_sufficient_if_found,5000.0,0.23154962971844453,0.13967744790366282,False,False,non_definitive_event_matrix,
LOSO_cross_subject,sub-2IhVOz,numpy_ridge_fallback,phase5_2c_minimum_sufficient_if_found,5000.0,0.08502825606103546,0.03307618333192538,False,False,non_definitive_event_matrix,
LOSO_cross_subject,sub-6m9kB5,numpy_ridge_fallback,phase5_2c_minimum_sufficient_if_found,5000.0,-0.0335288426085109,0.04039859967365172,False,False,non_definitive_event_matrix,
LOSO_cross_subject,sub-8RgPiG,numpy_ridge_fallback,phase5_2c_minimum_sufficient_if_found,5000.0,0.14446834179998827,0.09862678133367146,False,False,non_definitive_event_matrix,
LOSO_cross_subject,sub-AB2PeX,numpy_ridge_fallback,phase5_2c_minimum_sufficient_if_found,5000.0,0.20326084870806432,0.13677846481040626,False,False,non_definitive_event_matrix,
LOSO_cross_subject,sub-AbzsOg,numpy_ridge_fallback,phase5_2c_minimum_sufficient_if_found,5000.0,0.2419909686633078,0.1570256739334089,False,False,non_definitive_event_matrix,
LOSO_cross_subject,sub-BYJoWR,numpy_ridge_fallback,phase5_2c_minimum_sufficient_if_found,5000.0,-0.013839252421657282,-0.10190215881449372,False,False,non_definitive_event_matrix,
LOSO_cross_subject,sub-FIyfdR,numpy_ridge_fallback,phase5_2c_minimum_sufficient_if_found,5000.0,0.2842857743041822,0.20706863480082424,True,False,non_definitive_event_matrix,
LOSO_cross_subject,sub-FYbcap,numpy_ridge_fallback,phase5_2c_minimum_sufficient_if_found,5000.0,0.06878483221145848,-0.04145471329400407,False,False,non_definitive_event_matrix,
LOSO_cross_subject,sub-PuPVlx,numpy_ridge_fallback,phase5_2c_minimum_sufficient_if_found,5000.0,0.2613995054396788,0.17222061428973892,True,False,non_definitive_event_matrix,
LOSO_cross_subject,sub-QZTsn6,numpy_ridge_fallback,phase5_2c_minimum_sufficient_if_found,5000.0,0.13361097392949436,0.00027737924983855,False,False,non_definitive_event_matrix,
LOSO_cross_subject,sub-VopvKx,numpy_ridge_fallback,phase5_2c_minimum_sufficient_if_found,5000.0,0.24553735875748114,0.13860710312754218,False,False,non_definitive_event_matrix,
LOSO_cross_subject,sub-dCsWjQ,numpy_ridge_fallback,phase5_2c_minimum_sufficient_if_found,5000.0,0.15788047037439062,0.034300120117766286,False,False,non_definitive_event_matrix,
LOSO_cross_subject,sub-gNX5yb,numpy_ridge_fallback,phase5_2c_minimum_sufficient_if_found,5000.0,0.07455602860485175,-0.04725919908489558,False,False,non_definitive_event_matrix,
LOSO_cross_subject,sub-hnetKS,numpy_ridge_fallback,phase5_2c_minimum_sufficient_if_found,5000.0,0.2638390929899376,0.17638644329864825,False,False,non_definitive_event_matrix,
LOSO_cross_subject,sub-i4oK0F,numpy_ridge_fallback,phase5_2c_minimum_sufficient_if_found,5000.0,0.2661948870227667,0.2334899153261997,False,False,non_definitive_event_matrix,
LOSO_cross_subject,sub-iDpl28,numpy_ridge_fallback,phase5_2c_minimum_sufficient_if_found,5000.0,0.017872405227213332,-0.0011309439340989635,False,False,non_definitive_event_matrix,
LOSO_cross_subject,sub-jyC0j3,numpy_ridge_fallback,phase5_2c_minimum_sufficient_if_found,5000.0,-0.06706288127007397,-0.1929022297958289,False,False,non_definitive_event_matrix,
LOSO_cross_subject,sub-oLNpHd,numpy_ridge_fallback,phase5_2c_minimum_sufficient_if_found,5000.0,0.2050287152793926,0.14014777623425193,False,False,non_definitive_event_matrix,
LOSO_cross_subject,sub-0cGdk9,sklearn_ridge_or_sgd,all_allowed_phase6a0,200.0,0.8683963759088247,0.8605135196306302,False,False,non_definitive_event_matrix,
LOSO_cross_subject,sub-2IU8mi,sklearn_ridge_or_sgd,all_allowed_phase6a0,200.0,0.8605953978013133,0.852885997166492,False,False,non_definitive_event_matrix,
LOSO_cross_subject,sub-2IhVOz,sklearn_ridge_or_sgd,all_allowed_phase6a0,200.0,0.8150273398907342,0.7991544540887422,True,False,non_definitive_event_matrix,
LOSO_cross_subject,sub-6m9kB5,sklearn_ridge_or_sgd,all_allowed_phase6a0,200.0,0.7441730409922681,0.7040479910332557,False,False,non_definitive_event_matrix,
LOSO_cross_subject,sub-8RgPiG,sklearn_ridge_or_sgd,all_allowed_phase6a0,200.0,0.8684760159566994,0.8515707083204072,False,False,non_definitive_event_matrix,
LOSO_cross_subject,sub-AB2PeX,sklearn_ridge_or_sgd,all_allowed_phase6a0,200.0,0.8813863950926476,0.8690921585270799,False,False,non_definitive_event_matrix,
LOSO_cross_subject,sub-AbzsOg,sklearn_ridge_or_sgd,all_allowed_phase6a0,200.0,0.8630780740514938,0.8513698993203721,False,False,non_definitive_event_matrix,
LOSO_cross_subject,sub-BYJoWR,sklearn_ridge_or_sgd,all_allowed_phase6a0,200.0,0.8067180261646882,0.7688597306032051,False,False,non_definitive_event_matrix,
LOSO_cross_subject,sub-FIyfdR,sklearn_ridge_or_sgd,all_allowed_phase6a0,200.0,0.8732990366412433,0.8705542378782761,False,False,non_definitive_event_matrix,
LOSO_cross_subject,sub-FYbcap,sklearn_ridge_or_sgd,all_allowed_phase6a0,200.0,0.8320500145542872,0.8029864605602063,False,False,non_definitive_event_matrix,
LOSO_cross_subject,sub-PuPVlx,sklearn_ridge_or_sgd,all_allowed_phase6a0,200.0,0.8639398916967655,0.8582278343289066,False,False,non_definitive_event_matrix,
LOSO_cross_subject,sub-QZTsn6,sklearn_ridge_or_sgd,all_allowed_phase6a0,200.0,0.855064250683103,0.8375977484561384,False,False,non_definitive_event_matrix,
LOSO_cross_subject,sub-VopvKx,sklearn_ridge_or_sgd,all_allowed_phase6a0,200.0,0.8699039235095674,0.8591499660018048,False,False,non_definitive_event_matrix,
LOSO_cross_subject,sub-dCsWjQ,sklearn_ridge_or_sgd,all_allowed_phase6a0,200.0,0.8059820590856288,0.7958307255742533,False,False,non_definitive_event_matrix,
LOSO_cross_subject,sub-gNX5yb,sklearn_ridge_or_sgd,all_allowed_phase6a0,200.0,0.8414465397819804,0.8071292527580803,False,False,non_definitive_event_matrix,
LOSO_cross_subject,sub-hnetKS,sklearn_ridge_or_sgd,all_allowed_phase6a0,200.0,0.8798146875228378,0.8662906169582282,False,False,non_definitive_event_matrix,
LOSO_cross_subject,sub-i4oK0F,sklearn_ridge_or_sgd,all_allowed_phase6a0,200.0,0.8650706848721905,0.8516315244599015,False,False,non_definitive_event_matrix,
LOSO_cross_subject,sub-iDpl28,sklearn_ridge_or_sgd,all_allowed_phase6a0,200.0,0.7951687359739622,0.728401791892152,False,False,non_definitive_event_matrix,
LOSO_cross_subject,sub-jyC0j3,sklearn_ridge_or_sgd,all_allowed_phase6a0,200.0,0.7917648233120881,0.7330734380577318,True,False,non_definitive_event_matrix,
LOSO_cross_subject,sub-oLNpHd,sklearn_ridge_or_sgd,all_allowed_phase6a0,200.0,0.8506680362683329,0.8343326129057848,False,False,non_definitive_event_matrix,
LOSO_cross_subject,sub-0cGdk9,sklearn_ridge_or_sgd,all_allowed_phase6a0,500.0,0.874647964695059,0.8723746452492944,False,False,non_definitive_event_matrix,
LOSO_cross_subject,sub-2IU8mi,sklearn_ridge_or_sgd,all_allowed_phase6a0,500.0,0.8646031995127308,0.860670515666626,False,False,non_definitive_event_matrix,
LOSO_cross_subject,sub-2IhVOz,sklearn_ridge_or_sgd,all_allowed_phase6a0,500.0,0.8078397803505317,0.8016990291452407,False,False,non_definitive_event_matrix,
LOSO_cross_subject,sub-6m9kB5,sklearn_ridge_or_sgd,all_allowed_phase6a0,500.0,0.7495228687870124,0.7364209474797614,False,False,non_definitive_event_matrix,
LOSO_cross_subject,sub-8RgPiG,sklearn_ridge_or_sgd,all_allowed_phase6a0,500.0,0.8796273144790904,0.8742000191918404,False,False,non_definitive_event_matrix,
LOSO_cross_subject,sub-AB2PeX,sklearn_ridge_or_sgd,all_allowed_phase6a0,500.0,0.8877194746321858,0.8847610745166685,False,False,non_definitive_event_matrix,
LOSO_cross_subject,sub-AbzsOg,sklearn_ridge_or_sgd,all_allowed_phase6a0,500.0,0.86594691988085,0.8598425942456007,False,False,non_definitive_event_matrix,
LOSO_cross_subject,sub-BYJoWR,sklearn_ridge_or_sgd,all_allowed_phase6a0,500.0,0.7934686218197841,0.7780742386898536,False,False,non_definitive_event_matrix,
LOSO_cross_subject,sub-FIyfdR,sklearn_ridge_or_sgd,all_allowed_phase6a0,500.0,0.878870356083438,0.878075498931952,False,False,non_definitive_event_matrix,
LOSO_cross_subject,sub-FYbcap,sklearn_ridge_or_sgd,all_allowed_phase6a0,500.0,0.8235253245796891,0.8128050856718899,False,False,non_definitive_event_matrix,
LOSO_cross_subject,sub-PuPVlx,sklearn_ridge_or_sgd,all_allowed_phase6a0,500.0,0.8742997880282766,0.8739939859542165,False,False,non_definitive_event_matrix,
LOSO_cross_subject,sub-QZTsn6,sklearn_ridge_or_sgd,all_allowed_phase6a0,500.0,0.8562821248653516,0.8510989259367161,False,False,non_definitive_event_matrix,
LOSO_cross_subject,sub-VopvKx,sklearn_ridge_or_sgd,all_allowed_phase6a0,500.0,0.8711523171546158,0.867480711756299,False,False,non_definitive_event_matrix,
LOSO_cross_subject,sub-dCsWjQ,sklearn_ridge_or_sgd,all_allowed_phase6a0,500.0,0.8181148578234403,0.8134019249416703,False,False,non_definitive_event_matrix,
LOSO_cross_subject,sub-gNX5yb,sklearn_ridge_or_sgd,all_allowed_phase6a0,500.0,0.8394909536764567,0.8265210773481577,False,False,non_definitive_event_matrix,
LOSO_cross_subject,sub-hnetKS,sklearn_ridge_or_sgd,all_allowed_phase6a0,500.0,0.8807404686858956,0.8775766638554147,False,False,non_definitive_event_matrix,
LOSO_cross_subject,sub-i4oK0F,sklearn_ridge_or_sgd,all_allowed_phase6a0,500.0,0.8642245639932347,0.859876713413835,False,False,non_definitive_event_matrix,
LOSO_cross_subject,sub-iDpl28,sklearn_ridge_or_sgd,all_allowed_phase6a0,500.0,0.7901785982591728,0.7535749800624765,False,False,non_definitive_event_matrix,
LOSO_cross_subject,sub-jyC0j3,sklearn_ridge_or_sgd,all_allowed_phase6a0,500.0,0.7720436340832498,0.7421978209493073,False,False,non_definitive_event_matrix,
LOSO_cross_subject,sub-oLNpHd,sklearn_ridge_or_sgd,all_allowed_phase6a0,500.0,0.8564168005857463,0.8503273904989274,False,False,non_definitive_event_matrix,
LOSO_cross_subject,sub-0cGdk9,sklearn_ridge_or_sgd,all_allowed_phase6a0,800.0,0.8893053357750708,0.8858790473547262,False,False,non_definitive_event_matrix,
LOSO_cross_subject,sub-2IU8mi,sklearn_ridge_or_sgd,all_allowed_phase6a0,800.0,0.8769383974217485,0.8711010086881333,False,False,non_definitive_event_matrix,
LOSO_cross_subject,sub-2IhVOz,sklearn_ridge_or_sgd,all_allowed_phase6a0,800.0,0.8096916307305357,0.8048120666520575,False,False,non_definitive_event_matrix,
LOSO_cross_subject,sub-6m9kB5,sklearn_ridge_or_sgd,all_allowed_phase6a0,800.0,0.759063603812244,0.7537298264647236,False,False,non_definitive_event_matrix,
LOSO_cross_subject,sub-8RgPiG,sklearn_ridge_or_sgd,all_allowed_phase6a0,800.0,0.8948776196560002,0.8910753460260998,False,False,non_definitive_event_matrix,
LOSO_cross_subject,sub-AB2PeX,sklearn_ridge_or_sgd,all_allowed_phase6a0,800.0,0.8973907020574503,0.8941907027743339,False,False,non_definitive_event_matrix,
LOSO_cross_subject,sub-AbzsOg,sklearn_ridge_or_sgd,all_allowed_phase6a0,800.0,0.8775848300488059,0.8690041804368557,False,False,non_definitive_event_matrix,
LOSO_cross_subject,sub-BYJoWR,sklearn_ridge_or_sgd,all_allowed_phase6a0,800.0,0.7962258287713836,0.7887871230286407,False,False,non_definitive_event_matrix,
LOSO_cross_subject,sub-FIyfdR,sklearn_ridge_or_sgd,all_allowed_phase6a0,800.0,0.8926511475707057,0.8874991758235403,False,False,non_definitive_event_matrix,
LOSO_cross_subject,sub-FYbcap,sklearn_ridge_or_sgd,all_allowed_phase6a0,800.0,0.8279877411246693,0.8220912009831626,False,False,non_definitive_event_matrix,
LOSO_cross_subject,sub-PuPVlx,sklearn_ridge_or_sgd,all_allowed_phase6a0,800.0,0.8904396648638262,0.8880220611979727,False,False,non_definitive_event_matrix,
LOSO_cross_subject,sub-QZTsn6,sklearn_ridge_or_sgd,all_allowed_phase6a0,800.0,0.8663116638301962,0.8620495138949121,False,False,non_definitive_event_matrix,
LOSO_cross_subject,sub-VopvKx,sklearn_ridge_or_sgd,all_allowed_phase6a0,800.0,0.8798616002409158,0.8746950977204175,False,False,non_definitive_event_matrix,
LOSO_cross_subject,sub-dCsWjQ,sklearn_ridge_or_sgd,all_allowed_phase6a0,800.0,0.8393457421429864,0.8319822403008406,False,False,non_definitive_event_matrix,
LOSO_cross_subject,sub-gNX5yb,sklearn_ridge_or_sgd,all_allowed_phase6a0,800.0,0.8483404809840291,0.8410010283305231,False,False,non_definitive_event_matrix,
LOSO_cross_subject,sub-hnetKS,sklearn_ridge_or_sgd,all_allowed_phase6a0,800.0,0.8893834958132469,0.8849067379103653,False,False,non_definitive_event_matrix,
LOSO_cross_subject,sub-i4oK0F,sklearn_ridge_or_sgd,all_allowed_phase6a0,800.0,0.8710848949620772,0.8657054381014412,False,False,non_definitive_event_matrix,
LOSO_cross_subject,sub-iDpl28,sklearn_ridge_or_sgd,all_allowed_phase6a0,800.0,0.7967848182065674,0.7720163134525347,False,False,non_definitive_event_matrix,
