row_type,validation_mode,model_name,feature_set_name,tau_ms,subject_id,n_rows,positive_fraction,pearson_burden,spearman_burden,rmse_burden,mae_burden,auroc_label,auprc_label,brier_score,calibration_slope,calibration_intercept,high_burden_balanced_accuracy,timing_confidence,continuity_class,median_pearson,median_spearman,iqr_pearson,iqr_spearman,n_valid_subjects,n_high_subjects_r_ge_0_5,n_moderate_subjects_r_0_3_to_0_5,n_low_subjects_r_le_0_2,beats_beta_by,beats_shuffled_by,beats_class_prior_by,deployable,offline_ceiling,notes
aggregate,LOSO_cross_subject,numpy_ridge_fallback,top_k_train_only_50,1500.0,ALL,690088,0.4424600824713707,0.8627722721099953,0.8627675469611946,0.1469207662366373,0.11415839850983803,0.9528735740115597,0.9568189602042618,0.08896630007070863,1.2805245112918089,-0.08292979533495315,0.8154363936614477,non_definitive_event_matrix,event_or_candidate_matrix,0.8627722721099953,0.8627675469611946,0.025550200649412047,0.020545981459441642,20,20,0,0,,,,True,False,aggregate subject-level median; baseline deltas filled in beta_baseline_delta.csv
aggregate,LOSO_cross_subject,numpy_ridge_fallback,top_k_train_only_50,3000.0,ALL,690088,0.4424600824713707,0.8864029266354949,0.8872408013992623,0.12204693784567208,0.09645289571544122,0.9528735740115597,0.9568189602042618,0.08896630007070863,1.334239934018404,-0.0933301642904391,0.8415709091813144,non_definitive_event_matrix,event_or_candidate_matrix,0.8864029266354949,0.8872408013992623,0.03506515902250784,0.02560052570427751,20,20,0,0,,,,True,False,aggregate subject-level median; baseline deltas filled in beta_baseline_delta.csv
aggregate,LOSO_cross_subject,numpy_ridge_fallback,top_k_train_only_50,5000.0,ALL,690088,0.4424600824713707,0.8945037244630383,0.8946948226096152,0.10761836123016144,0.08542096886884458,0.9528735740115597,0.9568189602042618,0.08896630007070863,1.338212291559906,-0.09616209507060451,0.8591020330836825,non_definitive_event_matrix,event_or_candidate_matrix,0.8945037244630383,0.8946948226096152,0.04206405719814443,0.02872483028356354,20,20,0,0,,,,True,False,aggregate subject-level median; baseline deltas filled in beta_baseline_delta.csv
aggregate,LOSO_cross_subject,numpy_ridge_fallback,top_k_train_only_100,200.0,ALL,690088,0.4424600824713707,0.8052180892224604,0.7972499021150004,0.23756758605922976,0.16811599111895398,0.9644714431072317,0.9659512791587939,0.0818079855832978,1.1215008859591937,-0.01733043148749512,0.7674799004106759,non_definitive_event_matrix,event_or_candidate_matrix,0.8052180892224604,0.7972499021150004,0.015901486321488356,0.03569279415440718,20,20,0,0,,,,True,False,aggregate subject-level median; baseline deltas filled in beta_baseline_delta.csv
aggregate,LOSO_cross_subject,numpy_ridge_fallback,top_k_train_only_100,500.0,ALL,690088,0.4424600824713707,0.8159144274649573,0.8177154884652464,0.1950616268309588,0.14347055326539443,0.9644714431072317,0.9659512791587939,0.0818079855832978,1.1582377702181355,-0.031172907652265422,0.7965447771753832,non_definitive_event_matrix,event_or_candidate_matrix,0.8159144274649573,0.8177154884652464,0.020517288366102227,0.025194647425466288,20,20,0,0,,,,True,False,aggregate subject-level median; baseline deltas filled in beta_baseline_delta.csv
aggregate,LOSO_cross_subject,numpy_ridge_fallback,top_k_train_only_100,800.0,ALL,690088,0.4424600824713707,0.8400543692398734,0.8383479455263272,0.17098040916187335,0.12836481052618737,0.9644714431072317,0.9659512791587939,0.0818079855832978,1.2029192954148367,-0.05599823205203558,0.7976397101046038,non_definitive_event_matrix,event_or_candidate_matrix,0.8400543692398734,0.8383479455263272,0.021164289593716634,0.023217592664784847,20,20,0,0,,,,True,False,aggregate subject-level median; baseline deltas filled in beta_baseline_delta.csv
aggregate,LOSO_cross_subject,numpy_ridge_fallback,top_k_train_only_100,1500.0,ALL,690088,0.4424600824713707,0.8696303516186199,0.8721911138554952,0.14247504850062256,0.11058249251739025,0.9644714431072317,0.9659512791587939,0.0818079855832978,1.2746932022444488,-0.08710515111137512,0.826236087709495,non_definitive_event_matrix,event_or_candidate_matrix,0.8696303516186199,0.8721911138554952,0.02994735243518476,0.02771989019697152,20,20,0,0,,,,True,False,aggregate subject-level median; baseline deltas filled in beta_baseline_delta.csv
aggregate,LOSO_cross_subject,numpy_ridge_fallback,top_k_train_only_100,3000.0,ALL,690088,0.4424600824713707,0.8914515064602895,0.8941186292014509,0.11837609859384374,0.09361641452640179,0.9644714431072317,0.9659512791587939,0.0818079855832978,1.3281957632326344,-0.09511912027777406,0.854058651080324,non_definitive_event_matrix,event_or_candidate_matrix,0.8914515064602895,0.8941186292014509,0.040086204519673374,0.03397002877036481,20,20,0,0,,,,True,False,aggregate subject-level median; baseline deltas filled in beta_baseline_delta.csv
aggregate,LOSO_cross_subject,numpy_ridge_fallback,top_k_train_only_100,5000.0,ALL,690088,0.4424600824713707,0.8996638222320061,0.9011889156151458,0.10453099185250309,0.08288805386477414,0.9644714431072317,0.9659512791587939,0.0818079855832978,1.3295156831501789,-0.09413297565664779,0.8628308339888373,non_definitive_event_matrix,event_or_candidate_matrix,0.8996638222320061,0.9011889156151458,0.0469746588558021,0.0370638601705745,20,20,0,0,,,,True,False,aggregate subject-level median; baseline deltas filled in beta_baseline_delta.csv
aggregate,LOSO_cross_subject,numpy_ridge_fallback,phase5_2c_refined_candidates_if_found,200.0,ALL,690088,0.4424600824713707,0.28329149454502,0.24516123507102744,0.38022122448317086,0.3394825579894107,0.6612821432341149,0.6432653764510071,0.23095187215792545,1.1974685032499846,-0.05911598906799759,0.6042333747450288,non_definitive_event_matrix,event_or_candidate_matrix,0.28329149454502,0.24516123507102744,0.07019725756732068,0.08204793758614928,20,0,1,5,,,,True,False,aggregate subject-level median; baseline deltas filled in beta_baseline_delta.csv
