row_type,validation_mode,model_name,feature_set_name,tau_ms,subject_id,n_rows,positive_fraction,pearson_burden,spearman_burden,rmse_burden,mae_burden,auroc_label,auprc_label,brier_score,calibration_slope,calibration_intercept,high_burden_balanced_accuracy,timing_confidence,continuity_class,median_pearson,median_spearman,iqr_pearson,iqr_spearman,n_valid_subjects,n_high_subjects_r_ge_0_5,n_moderate_subjects_r_0_3_to_0_5,n_low_subjects_r_le_0_2,beats_beta_by,beats_shuffled_by,beats_class_prior_by,deployable,offline_ceiling,notes
subject,LOSO_cross_subject,numpy_ridge_fallback,compact_deployable,1500.0,sub-8RgPiG,43690,0.44419774413108826,0.18981339384982338,0.2043725886440168,0.2945068083509772,0.2474426684389993,0.6133488880529883,0.5551096430142957,0.23719982891597743,1.0450828042832698,-0.01102142091041341,0.5840724846770665,non_definitive_event_matrix,event_or_candidate_matrix,,,,,,,,,,,,True,False,row-order pseudo-burden is non-definitive
subject,LOSO_cross_subject,numpy_ridge_fallback,compact_deployable,1500.0,sub-AB2PeX,42042,0.45590123534202576,0.29282078180169263,0.3134557055830884,0.2442434254025412,0.2023513471131693,0.6372390923493562,0.5968511703437507,0.23442682605444223,1.4935764204977577,-0.20649508091655697,0.6198362170252885,non_definitive_event_matrix,event_or_candidate_matrix,,,,,,,,,,,,True,False,row-order pseudo-burden is non-definitive
subject,LOSO_cross_subject,numpy_ridge_fallback,compact_deployable,1500.0,sub-AbzsOg,50023,0.5014293193817139,0.23306969365133587,0.2291925611710259,0.2553738746361063,0.2104728250511605,0.6095253845444831,0.6116800078111587,0.24492017534586424,1.292492959637211,-0.05173920956856008,0.5497308202811412,non_definitive_event_matrix,event_or_candidate_matrix,,,,,,,,,,,,True,False,row-order pseudo-burden is non-definitive
subject,LOSO_cross_subject,numpy_ridge_fallback,compact_deployable,1500.0,sub-BYJoWR,33587,0.4076577126979828,0.07242163449649873,0.09510545530780723,0.2667298258300953,0.21827616001248204,0.5802598758879971,0.4807936526498483,0.23979595858925434,0.30504343394672795,0.2857160875243616,0.5502019053150972,non_definitive_event_matrix,event_or_candidate_matrix,,,,,,,,,,,,True,False,row-order pseudo-burden is non-definitive
subject,LOSO_cross_subject,numpy_ridge_fallback,compact_deployable,1500.0,sub-FIyfdR,25355,0.4698481559753418,0.22492371529198477,0.22994286654285584,0.2343560683266637,0.19236486123272828,0.6078418737953022,0.5795876291760744,0.24133044405328422,1.2070477710042777,-0.05507718039958891,0.5668641716828056,non_definitive_event_matrix,event_or_candidate_matrix,,,,,,,,,,,,True,False,row-order pseudo-burden is non-definitive
subject,LOSO_cross_subject,numpy_ridge_fallback,compact_deployable,1500.0,sub-FYbcap,34794,0.435506135225296,0.1555960461864798,0.1636223542952532,0.2607995460966712,0.21757778006949915,0.6094015842809097,0.536324049315678,0.23703137194132734,0.841326340752855,0.0624527190638973,0.5510085294221148,non_definitive_event_matrix,event_or_candidate_matrix,,,,,,,,,,,,True,False,row-order pseudo-burden is non-definitive
subject,LOSO_cross_subject,numpy_ridge_fallback,compact_deployable,1500.0,sub-PuPVlx,47375,0.4629656970500946,0.2318225390362638,0.2218816386485988,0.24252087672647316,0.20038475327597735,0.6135733795097936,0.5775908988130152,0.23913976935361905,1.2658498482862728,-0.09121738194242221,0.5729429950880364,non_definitive_event_matrix,event_or_candidate_matrix,,,,,,,,,,,,True,False,row-order pseudo-burden is non-definitive
subject,LOSO_cross_subject,numpy_ridge_fallback,compact_deployable,1500.0,sub-QZTsn6,35177,0.4611251652240753,0.2154631086057718,0.2215716249473152,0.252356171736874,0.2096973034892626,0.6237590999316662,0.5823963498889607,0.2372766202763647,1.1877450435513721,-0.0659009333841283,0.5735777309554024,non_definitive_event_matrix,event_or_candidate_matrix,,,,,,,,,,,,True,False,row-order pseudo-burden is non-definitive
subject,LOSO_cross_subject,numpy_ridge_fallback,compact_deployable,1500.0,sub-VopvKx,37492,0.45777764916419983,0.2745731013354553,0.28737052221592696,0.2293661752207892,0.18810013735461503,0.6271017116565114,0.5877474394302381,0.23652058110453358,1.328298978925314,-0.12343429074242486,0.5972548017688979,non_definitive_event_matrix,event_or_candidate_matrix,,,,,,,,,,,,True,False,row-order pseudo-burden is non-definitive
subject,LOSO_cross_subject,numpy_ridge_fallback,compact_deployable,1500.0,sub-dCsWjQ,19124,0.5104580521583557,0.19101178536542715,0.17809799008939325,0.2752748356957982,0.22798689391865776,0.5968271796769962,0.6086213736119497,0.24875132169537667,1.087805162770276,0.04726919096053096,0.5448909120844402,non_definitive_event_matrix,event_or_candidate_matrix,,,,,,,,,,,,True,False,row-order pseudo-burden is non-definitive
subject,LOSO_cross_subject,numpy_ridge_fallback,compact_deployable,1500.0,sub-gNX5yb,42858,0.40018200874328613,0.09626721527123107,0.08612352857613653,0.26275226760440445,0.2177475042670188,0.5701521453727056,0.4665144633605645,0.2393999547479056,0.5249458087980081,0.17089501218855074,0.5485978766674354,non_definitive_event_matrix,event_or_candidate_matrix,,,,,,,,,,,,True,False,row-order pseudo-burden is non-definitive
subject,LOSO_cross_subject,numpy_ridge_fallback,compact_deployable,1500.0,sub-hnetKS,35629,0.47085240483283997,0.24086293412265908,0.23358844986750435,0.23895167565570952,0.1978298379038029,0.6239482478208217,0.59177150659361,0.23876938202621295,1.3247885128745294,-0.11057527006948768,0.5657864545489311,non_definitive_event_matrix,event_or_candidate_matrix,,,,,,,,,,,,True,False,row-order pseudo-burden is non-definitive
subject,LOSO_cross_subject,numpy_ridge_fallback,compact_deployable,1500.0,sub-i4oK0F,24436,0.4714355766773224,0.312232336069002,0.3203630092494489,0.23172518399220704,0.191989127756784,0.6422081159834055,0.611764998952594,0.23738712984762492,1.7135972684222867,-0.2803162110666508,0.5797892031869436,non_definitive_event_matrix,event_or_candidate_matrix,,,,,,,,,,,,True,False,row-order pseudo-burden is non-definitive
subject,LOSO_cross_subject,numpy_ridge_fallback,compact_deployable,1500.0,sub-iDpl28,35798,0.3533158302307129,0.07398794091764865,0.06970919539202554,0.30547021622749676,0.2572903968197188,0.600607664859297,0.4337331964198715,0.233870753234003,0.3846039987147747,0.17986313587285382,0.5593379096905329,non_definitive_event_matrix,event_or_candidate_matrix,,,,,,,,,,,,True,False,row-order pseudo-burden is non-definitive
subject,LOSO_cross_subject,numpy_ridge_fallback,compact_deployable,1500.0,sub-jyC0j3,34640,0.37283486127853394,0.08376534897673409,0.07757452562936666,0.26270671178292243,0.21570352465623813,0.5858540256354398,0.43677540429687634,0.2360138682287022,0.4363936262788556,0.17774289487097636,0.5459998662623713,non_definitive_event_matrix,event_or_candidate_matrix,,,,,,,,,,,,True,False,row-order pseudo-burden is non-definitive
subject,LOSO_cross_subject,numpy_ridge_fallback,compact_deployable,1500.0,sub-oLNpHd,24360,0.4471674859523773,0.240810748634802,0.2602198679126647,0.26767374741212824,0.2242662223958815,0.6138865542994821,0.562913269254296,0.2373033564026688,1.213075631736149,-0.08763670758179648,0.5958348813332114,non_definitive_event_matrix,event_or_candidate_matrix,,,,,,,,,,,,True,False,row-order pseudo-burden is non-definitive
subject,LOSO_cross_subject,numpy_ridge_fallback,compact_deployable,3000.0,sub-0cGdk9,30987,0.4647110104560852,0.2683141870013067,0.2514001605552469,0.19465993696283698,0.15631870410181378,0.6143390301474381,0.5743716117164553,0.23947999208030687,1.1648950837999887,-0.05603730169072079,0.5863281061850468,non_definitive_event_matrix,event_or_candidate_matrix,,,,,,,,,,,,True,False,row-order pseudo-burden is non-definitive
subject,LOSO_cross_subject,numpy_ridge_fallback,compact_deployable,3000.0,sub-2IU8mi,37666,0.48210588097572327,0.2535977540879245,0.24493982752211446,0.20600811333464292,0.16455097167608226,0.6267679490587879,0.6087982149770184,0.23949768877569802,1.1477806635996644,-0.033873912695471714,0.5680917035402132,non_definitive_event_matrix,event_or_candidate_matrix,,,,,,,,,,,,True,False,row-order pseudo-burden is non-definitive
subject,LOSO_cross_subject,numpy_ridge_fallback,compact_deployable,3000.0,sub-2IhVOz,37219,0.43340766429901123,0.19862278325552826,0.19517715759026497,0.21491285782735786,0.1722724381902819,0.6141968271866279,0.54563935886476,0.23594438897675155,0.7898649998852505,0.07205933157764896,0.5670672399069424,non_definitive_event_matrix,event_or_candidate_matrix,,,,,,,,,,,,True,False,row-order pseudo-burden is non-definitive
subject,LOSO_cross_subject,numpy_ridge_fallback,compact_deployable,3000.0,sub-6m9kB5,17836,0.34632205963134766,-0.12456942425202391,-0.15558966019211729,0.3435817088935443,0.3012765374848885,0.519442978715646,0.3696454090565158,0.24556076101478197,-0.6114100612825947,0.6247120522642857,0.4509034916916568,non_definitive_event_matrix,event_or_candidate_matrix,,,,,,,,,,,,True,False,row-order pseudo-burden is non-definitive
subject,LOSO_cross_subject,numpy_ridge_fallback,compact_deployable,3000.0,sub-8RgPiG,43690,0.44419774413108826,0.19101646850877937,0.2093476058913155,0.255237172083106,0.20853016827216397,0.6133488880529883,0.5551096430142957,0.23719982891597743,0.9664978575661163,0.0030161472753970644,0.5864258809453418,non_definitive_event_matrix,event_or_candidate_matrix,,,,,,,,,,,,True,False,row-order pseudo-burden is non-definitive
subject,LOSO_cross_subject,numpy_ridge_fallback,compact_deployable,3000.0,sub-AB2PeX,42042,0.45590123534202576,0.2628345480485935,0.2915544610268244,0.20416490750387756,0.16483585218332972,0.6372390923493562,0.5968511703437507,0.23442682605444223,1.0953426999912241,-0.04667859608238439,0.6211012468958906,non_definitive_event_matrix,event_or_candidate_matrix,,,,,,,,,,,,True,False,row-order pseudo-burden is non-definitive
subject,LOSO_cross_subject,numpy_ridge_fallback,compact_deployable,3000.0,sub-AbzsOg,50023,0.5014293193817139,0.24308780240842726,0.2259067520874005,0.21820952794822934,0.17541436100944371,0.6095253845444831,0.6116800078111587,0.24492017534586424,1.1531713359409046,-0.003453167567044648,0.5404236008955563,non_definitive_event_matrix,event_or_candidate_matrix,,,,,,,,,,,,True,False,row-order pseudo-burden is non-definitive
subject,LOSO_cross_subject,numpy_ridge_fallback,compact_deployable,3000.0,sub-BYJoWR,33587,0.4076577126979828,0.07887436746339437,0.07782469835391567,0.23820712957010184,0.1905425305934229,0.5802598758879971,0.4807936526498483,0.23979595858925434,0.3105938724538061,0.2680561165857144,0.5558474025538445,non_definitive_event_matrix,event_or_candidate_matrix,,,,,,,,,,,,True,False,row-order pseudo-burden is non-definitive
subject,LOSO_cross_subject,numpy_ridge_fallback,compact_deployable,3000.0,sub-FIyfdR,25355,0.4698481559753418,0.26019841757584117,0.24888492176068733,0.19158822249568364,0.15304183082103592,0.6078418737953022,0.5795876291760744,0.24133044405328422,1.1211757876343276,-0.030443952319457256,0.5613552139844283,non_definitive_event_matrix,event_or_candidate_matrix,,,,,,,,,,,,True,False,row-order pseudo-burden is non-definitive
subject,LOSO_cross_subject,numpy_ridge_fallback,compact_deployable,3000.0,sub-FYbcap,34794,0.435506135225296,0.15698400744595628,0.14268034323291698,0.2314004618620561,0.18987457679787162,0.6094015842809097,0.536324049315678,0.23703137194132734,0.7497672402212198,0.08940244951898067,0.53729800683081,non_definitive_event_matrix,event_or_candidate_matrix,,,,,,,,,,,,True,False,row-order pseudo-burden is non-definitive
subject,LOSO_cross_subject,numpy_ridge_fallback,compact_deployable,3000.0,sub-PuPVlx,47375,0.4629656970500946,0.24675854895069665,0.21755666280250543,0.20370489783688162,0.16430723947122725,0.6135733795097936,0.5775908988130152,0.23913976935361905,1.1166099115696493,-0.039514945899540264,0.5644045284381449,non_definitive_event_matrix,event_or_candidate_matrix,,,,,,,,,,,,True,False,row-order pseudo-burden is non-definitive
subject,LOSO_cross_subject,numpy_ridge_fallback,compact_deployable,3000.0,sub-QZTsn6,35177,0.4611251652240753,0.22495482301335795,0.21576342585905794,0.2162247790141696,0.17576393435274779,0.6237590999316662,0.5823963498889607,0.2372766202763647,1.0440049774990907,-0.016798724873465388,0.5752872642970189,non_definitive_event_matrix,event_or_candidate_matrix,,,,,,,,,,,,True,False,row-order pseudo-burden is non-definitive
subject,LOSO_cross_subject,numpy_ridge_fallback,compact_deployable,3000.0,sub-VopvKx,37492,0.45777764916419983,0.28971841595192627,0.29035523365391686,0.19064371937956143,0.1522350126010788,0.6271017116565114,0.5877474394302381,0.23652058110453358,1.1863543020378464,-0.07364022161776469,0.5913394221512576,non_definitive_event_matrix,event_or_candidate_matrix,,,,,,,,,,,,True,False,row-order pseudo-burden is non-definitive
subject,LOSO_cross_subject,numpy_ridge_fallback,compact_deployable,3000.0,sub-dCsWjQ,19124,0.5104580521583557,0.19667901799355442,0.15142642741809195,0.237256639462109,0.18996588722359758,0.5968271796769962,0.6086213736119497,0.24875132169537667,0.9850272353101974,0.07718421346247474,0.5343197827231316,non_definitive_event_matrix,event_or_candidate_matrix,,,,,,,,,,,,True,False,row-order pseudo-burden is non-definitive
subject,LOSO_cross_subject,numpy_ridge_fallback,compact_deployable,3000.0,sub-gNX5yb,42858,0.40018200874328613,0.10443445334502253,0.06349356955400277,0.23207000686674537,0.1875265247754935,0.5701521453727056,0.4665144633605645,0.2393999547479056,0.49495364235325123,0.16841945083797263,0.5417655904755576,non_definitive_event_matrix,event_or_candidate_matrix,,,,,,,,,,,,True,False,row-order pseudo-burden is non-definitive
subject,LOSO_cross_subject,numpy_ridge_fallback,compact_deployable,3000.0,sub-hnetKS,35629,0.47085240483283997,0.2730378672175884,0.24224452631139246,0.20013295763886355,0.1616598159082721,0.6239482478208217,0.59177150659361,0.23876938202621295,1.2655498038305197,-0.09838766357075016,0.5532511963226018,non_definitive_event_matrix,event_or_candidate_matrix,,,,,,,,,,,,True,False,row-order pseudo-burden is non-definitive
subject,LOSO_cross_subject,numpy_ridge_fallback,compact_deployable,3000.0,sub-i4oK0F,24436,0.4714355766773224,0.3154480932352544,0.3260686318219144,0.19044101454335077,0.153400751219827,0.6422081159834055,0.611764998952594,0.23738712984762492,1.4043650330053707,-0.15584394433328935,0.5790351691773721,non_definitive_event_matrix,event_or_candidate_matrix,,,,,,,,,,,,True,False,row-order pseudo-burden is non-definitive
subject,LOSO_cross_subject,numpy_ridge_fallback,compact_deployable,3000.0,sub-iDpl28,35798,0.3533158302307129,0.056076404981721034,0.029127898272545073,0.28343337885128483,0.23339845760571945,0.600607664859297,0.4337331964198715,0.233870753234003,0.2676960052137773,0.21882274191141066,0.5354305391075271,non_definitive_event_matrix,event_or_candidate_matrix,,,,,,,,,,,,True,False,row-order pseudo-burden is non-definitive
subject,LOSO_cross_subject,numpy_ridge_fallback,compact_deployable,3000.0,sub-jyC0j3,34640,0.37283486127853394,0.08239326519255902,0.040797952236066005,0.23450497936689066,0.1887584781893663,0.5858540256354398,0.43677540429687634,0.2360138682287022,0.3765670708600409,0.18980323008799857,0.5363338277975843,non_definitive_event_matrix,event_or_candidate_matrix,,,,,,,,,,,,True,False,row-order pseudo-burden is non-definitive
subject,LOSO_cross_subject,numpy_ridge_fallback,compact_deployable,3000.0,sub-oLNpHd,24360,0.4471674859523773,0.23245836566249503,0.25093074676716665,0.232420320041979,0.19091193453092237,0.6138865542994821,0.562913269254296,0.2373033564026688,1.0477823649158973,-0.029745733452381715,0.5930614595305868,non_definitive_event_matrix,event_or_candidate_matrix,,,,,,,,,,,,True,False,row-order pseudo-burden is non-definitive
subject,LOSO_cross_subject,numpy_ridge_fallback,compact_deployable,5000.0,sub-0cGdk9,30987,0.4647110104560852,0.3171393510965046,0.27617973012920416,0.17337972010828928,0.136283473905369,0.6143390301474381,0.5743716117164553,0.23947999208030687,1.1163965204177406,-0.040474542290097976,0.5795816923436626,non_definitive_event_matrix,event_or_candidate_matrix,,,,,,,,,,,,True,False,row-order pseudo-burden is non-definitive
subject,LOSO_cross_subject,numpy_ridge_fallback,compact_deployable,5000.0,sub-2IU8mi,37666,0.48210588097572327,0.2852693201899801,0.23769017763105324,0.18349095561521506,0.14303891152930942,0.6267679490587879,0.6087982149770184,0.23949768877569802,1.0523600135393605,0.0009633191971041957,0.5523768942929578,non_definitive_event_matrix,event_or_candidate_matrix,,,,,,,,,,,,True,False,row-order pseudo-burden is non-definitive
subject,LOSO_cross_subject,numpy_ridge_fallback,compact_deployable,5000.0,sub-2IhVOz,37219,0.43340766429901123,0.21406761275443612,0.1751932786655707,0.1927331350554825,0.15140372139729716,0.6141968271866279,0.54563935886476,0.23594438897675155,0.7169626192199046,0.09200472615776766,0.5532666434687348,non_definitive_event_matrix,event_or_candidate_matrix,,,,,,,,,,,,True,False,row-order pseudo-burden is non-definitive
subject,LOSO_cross_subject,numpy_ridge_fallback,compact_deployable,5000.0,sub-6m9kB5,17836,0.34632205963134766,-0.14788259592052444,-0.21549847938932554,0.3315389164326244,0.2888478128924044,0.519442978715646,0.3696454090565158,0.24556076101478197,-0.751370785190065,0.6776409704781435,0.4099490635530131,non_definitive_event_matrix,event_or_candidate_matrix,,,,,,,,,,,,True,False,row-order pseudo-burden is non-definitive
subject,LOSO_cross_subject,numpy_ridge_fallback,compact_deployable,5000.0,sub-8RgPiG,43690,0.44419774413108826,0.2041979192497156,0.21157314724773757,0.225318691629964,0.1809882647688136,0.6133488880529883,0.5551096430142957,0.23719982891597743,0.8996114775524835,0.015934684138675544,0.5835640534659199,non_definitive_event_matrix,event_or_candidate_matrix,,,,,,,,,,,,True,False,row-order pseudo-burden is non-definitive
subject,LOSO_cross_subject,numpy_ridge_fallback,compact_deployable,5000.0,sub-AB2PeX,42042,0.45590123534202576,0.261240189244194,0.2707462101461312,0.18175865512079495,0.14240079642045594,0.6372390923493562,0.5968511703437507,0.23442682605444223,0.8652858939837667,0.04390731442638095,0.6059150049841859,non_definitive_event_matrix,event_or_candidate_matrix,,,,,,,,,,,,True,False,row-order pseudo-burden is non-definitive
subject,LOSO_cross_subject,numpy_ridge_fallback,compact_deployable,5000.0,sub-AbzsOg,50023,0.5014293193817139,0.262929305206077,0.21639207088874166,0.19645841072976938,0.15462039298770716,0.6095253845444831,0.6116800078111587,0.24492017534586424,1.028291508403252,0.04179463882901541,0.5316493018694168,non_definitive_event_matrix,event_or_candidate_matrix,,,,,,,,,,,,True,False,row-order pseudo-burden is non-definitive
subject,LOSO_cross_subject,numpy_ridge_fallback,compact_deployable,5000.0,sub-BYJoWR,33587,0.4076577126979828,0.11066990901786707,0.06330527987451032,0.22087701974658336,0.17363880732470438,0.5802598758879971,0.4807936526498483,0.23979595858925434,0.3975128416677741,0.21840163000629875,0.5481969071445493,non_definitive_event_matrix,event_or_candidate_matrix,,,,,,,,,,,,True,False,row-order pseudo-burden is non-definitive
subject,LOSO_cross_subject,numpy_ridge_fallback,compact_deployable,5000.0,sub-FIyfdR,25355,0.4698481559753418,0.30953378808883764,0.26157646839965365,0.16591665329529418,0.12934220641371583,0.6078418737953022,0.5795876291760744,0.24133044405328422,1.0456865491448453,-0.006474199738761466,0.557191396560087,non_definitive_event_matrix,event_or_candidate_matrix,,,,,,,,,,,,True,False,row-order pseudo-burden is non-definitive
subject,LOSO_cross_subject,numpy_ridge_fallback,compact_deployable,5000.0,sub-FYbcap,34794,0.435506135225296,0.17514210620040507,0.1236114969261148,0.2152357901858967,0.1741658785384299,0.6094015842809097,0.536324049315678,0.23703137194132734,0.7071001516736676,0.09971500105802145,0.5282618097895038,non_definitive_event_matrix,event_or_candidate_matrix,,,,,,,,,,,,True,False,row-order pseudo-burden is non-definitive
subject,LOSO_cross_subject,numpy_ridge_fallback,compact_deployable,5000.0,sub-PuPVlx,47375,0.4629656970500946,0.28197875230917796,0.21710884573598854,0.18065598202906963,0.14296643837540512,0.6135733795097936,0.5775908988130152,0.23913976935361905,1.0244791475916035,-0.00718513100041428,0.5517300955368485,non_definitive_event_matrix,event_or_candidate_matrix,,,,,,,,,,,,True,False,row-order pseudo-burden is non-definitive
subject,LOSO_cross_subject,numpy_ridge_fallback,compact_deployable,5000.0,sub-QZTsn6,35177,0.4611251652240753,0.24906731652055802,0.19684654770038382,0.19407629060932674,0.15514251897654252,0.6237590999316662,0.5823963498889607,0.2372766202763647,0.938905819667136,0.020082150693483986,0.567338836284043,non_definitive_event_matrix,event_or_candidate_matrix,,,,,,,,,,,,True,False,row-order pseudo-burden is non-definitive
subject,LOSO_cross_subject,numpy_ridge_fallback,compact_deployable,5000.0,sub-VopvKx,37492,0.45777764916419983,0.3172473023248775,0.28739735242579945,0.16785557067480644,0.13099293910785365,0.6271017116565114,0.5877474394302381,0.23652058110453358,1.067526550124968,-0.029647399613064923,0.5831457705312931,non_definitive_event_matrix,event_or_candidate_matrix,,,,,,,,,,,,True,False,row-order pseudo-burden is non-definitive
subject,LOSO_cross_subject,numpy_ridge_fallback,compact_deployable,5000.0,sub-dCsWjQ,19124,0.5104580521583557,0.21866035853026933,0.12591877204066487,0.21450390004768038,0.16741307364871036,0.5968271796769962,0.6086213736119497,0.24875132169537667,0.9196960937080606,0.09582567626663234,0.5235203894818456,non_definitive_event_matrix,event_or_candidate_matrix,,,,,,,,,,,,True,False,row-order pseudo-burden is non-definitive
subject,LOSO_cross_subject,numpy_ridge_fallback,compact_deployable,5000.0,sub-gNX5yb,42858,0.40018200874328613,0.13591035190448172,0.05216348280805272,0.2151300697526352,0.1711388883807937,0.5701521453727056,0.4665144633605645,0.2393999547479056,0.5421866145976755,0.13744864628749334,0.5320745351012723,non_definitive_event_matrix,event_or_candidate_matrix,,,,,,,,,,,,True,False,row-order pseudo-burden is non-definitive
subject,LOSO_cross_subject,numpy_ridge_fallback,compact_deployable,5000.0,sub-hnetKS,35629,0.47085240483283997,0.3178023792303561,0.2582929694369124,0.178497968094313,0.14115776901032095,0.6239482478208217,0.59177150659361,0.23876938202621295,1.203800021155727,-0.07955018294243157,0.5554590651341939,non_definitive_event_matrix,event_or_candidate_matrix,,,,,,,,,,,,True,False,row-order pseudo-burden is non-definitive
subject,LOSO_cross_subject,numpy_ridge_fallback,compact_deployable,5000.0,sub-i4oK0F,24436,0.4714355766773224,0.33429836592583717,0.32485599891682787,0.1668968000941527,0.13114594412793118,0.6422081159834055,0.611764998952594,0.23738712984762492,1.1963645911234553,-0.0716717256838109,0.5723516743820765,non_definitive_event_matrix,event_or_candidate_matrix,,,,,,,,,,,,True,False,row-order pseudo-burden is non-definitive
subject,LOSO_cross_subject,numpy_ridge_fallback,compact_deployable,5000.0,sub-iDpl28,35798,0.3533158302307129,0.060384356919612976,-0.013119775434022339,0.2708654414234182,0.21966464947713912,0.600607664859297,0.4337331964198715,0.233870753234003,0.25024192016201957,0.21649044114251328,0.5276277361173163,non_definitive_event_matrix,event_or_candidate_matrix,,,,,,,,,,,,True,False,row-order pseudo-burden is non-definitive
subject,LOSO_cross_subject,numpy_ridge_fallback,compact_deployable,5000.0,sub-jyC0j3,34640,0.37283486127853394,0.10365366903769241,0.007030820897225098,0.21917957363425802,0.17439282468950448,0.5858540256354398,0.43677540429687634,0.2360138682287022,0.3982878370551526,0.171339123442817,0.520181366672928,non_definitive_event_matrix,event_or_candidate_matrix,,,,,,,,,,,,True,False,row-order pseudo-burden is non-definitive
subject,LOSO_cross_subject,numpy_ridge_fallback,compact_deployable,5000.0,sub-oLNpHd,24360,0.4471674859523773,0.23596367218817016,0.22798455923643476,0.2100438877309693,0.1695656457063035,0.6138865542994821,0.562913269254296,0.2373033564026688,0.9138110164136455,0.018309515658159612,0.5819961509133095,non_definitive_event_matrix,event_or_candidate_matrix,,,,,,,,,,,,True,False,row-order pseudo-burden is non-definitive
aggregate,LOSO_cross_subject,numpy_ridge_fallback,compact_deployable,200.0,ALL,690088,0.4424600824713707,0.19106464205103996,0.1847178928905012,0.38453213644496936,0.34774780706149255,0.6134611337813909,0.5759812552647352,0.23807825593691895,1.1189632553230058,-0.014757106458121592,0.5783433282505912,non_definitive_event_matrix,event_or_candidate_matrix,0.19106464205103996,0.1847178928905012,0.0503388312755389,0.061100362307998396,20,0,0,15,,,,True,False,aggregate subject-level median; baseline deltas filled in beta_baseline_delta.csv
aggregate,LOSO_cross_subject,numpy_ridge_fallback,compact_deployable,500.0,ALL,690088,0.4424600824713707,0.19764740310697337,0.1967021640357293,0.3199552396215377,0.2752149851070166,0.6134611337813909,0.5759812552647352,0.23807825593691895,1.1657143421838725,-0.019330206106706903,0.5717758348708544,non_definitive_event_matrix,event_or_candidate_matrix,0.19764740310697337,0.1967021640357293,0.07404926029733128,0.06681311760334369,20,0,0,12,,,,True,False,aggregate subject-level median; baseline deltas filled in beta_baseline_delta.csv
aggregate,LOSO_cross_subject,numpy_ridge_fallback,compact_deployable,800.0,ALL,690088,0.4424600824713707,0.2066554822195147,0.2093653373505858,0.29141753202378545,0.2453308267874208,0.6134611337813909,0.5759812552647352,0.23807825593691895,1.2015197109833111,-0.04213878795522104,0.5737663852688377,non_definitive_event_matrix,event_or_candidate_matrix,0.2066554822195147,0.2093653373505858,0.08340289982151375,0.07356747200002436,20,0,2,8,,,,True,False,aggregate subject-level median; baseline deltas filled in beta_baseline_delta.csv
aggregate,LOSO_cross_subject,numpy_ridge_fallback,compact_deployable,1500.0,ALL,690088,0.4424600824713707,0.2201934119488783,0.22172663179795699,0.2538751617325097,0.21008506427021156,0.6134611337813909,0.5759812552647352,0.23807825593691895,1.197396407277825,-0.053408194984074495,0.5699035833854209,non_definitive_event_matrix,event_or_candidate_matrix,0.2201934119488783,0.22172663179795699,0.09980132976241235,0.0898826572482117,20,0,2,7,,,,True,False,aggregate subject-level median; baseline deltas filled in beta_baseline_delta.csv
aggregate,LOSO_cross_subject,numpy_ridge_fallback,compact_deployable,3000.0,ALL,690088,0.4424600824713707,0.2287065943379265,0.21666004433078168,0.21721715348119947,0.17558914768109574,0.6134611337813909,0.5759812552647352,0.23807825593691895,1.045893671207494,-0.010125946220255018,0.5628798712112866,non_definitive_event_matrix,event_or_candidate_matrix,0.2287065943379265,0.21666004433078168,0.11701083127330644,0.1229299459991405,20,0,1,8,,,,True,False,aggregate subject-level median; baseline deltas filled in beta_baseline_delta.csv
aggregate,LOSO_cross_subject,numpy_ridge_fallback,compact_deployable,5000.0,ALL,690088,0.4424600824713707,0.2425154943543641,0.21398260906823963,0.19526735066954806,0.15488145598212483,0.6134611337813909,0.5759812552647352,0.23807825593691895,0.916753555060853,0.030938394761249696,0.5528217688808463,non_definitive_event_matrix,event_or_candidate_matrix,0.2425154943543641,0.21398260906823963,0.12600126953827023,0.15057890151438402,20,0,1,9,,,,True,False,aggregate subject-level median; baseline deltas filled in beta_baseline_delta.csv
subject,LOSO_cross_subject,numpy_ridge_fallback,phase5_2c_minimum_sufficient_if_found,200.0,sub-0cGdk9,30987,0.4647110104560852,0.2526166806800963,0.21378650703777682,0.37476068405880164,0.33698600302211196,0.6416724631237314,0.633724578587769,0.23444182061554947,1.5265281487783182,-0.1835924628241345,0.5985459529609598,non_definitive_event_matrix,event_or_candidate_matrix,,,,,,,,,,,,True,False,row-order pseudo-burden is non-definitive
subject,LOSO_cross_subject,numpy_ridge_fallback,phase5_2c_minimum_sufficient_if_found,200.0,sub-2IU8mi,37666,0.48210588097572327,0.2758323091559835,0.23396431536134335,0.37819089476942996,0.33912144586082815,0.6521763126919188,0.6630080086012493,0.2326806347001244,1.3708410107806281,-0.10419552552454486,0.6034332235556924,non_definitive_event_matrix,event_or_candidate_matrix,,,,,,,,,,,,True,False,row-order pseudo-burden is non-definitive
subject,LOSO_cross_subject,numpy_ridge_fallback,phase5_2c_minimum_sufficient_if_found,200.0,sub-2IhVOz,37219,0.43340766429901123,0.19283825466808718,0.14893259802834508,0.38541517256618485,0.3405402414246101,0.6273400528102189,0.5813812009358205,0.23314621000684876,0.6461570487910553,0.15621964068246882,0.6042862019067432,non_definitive_event_matrix,event_or_candidate_matrix,,,,,,,,,,,,True,False,row-order pseudo-burden is non-definitive
