n_true_events	n_alarms	true_positive_events	true_positive_alarms	false_positive_alarms	recall	precision	F1	fp_per_min_achieved	median_latency_ms	early_warning_candidate_latency_ms	one_alarm_per_burst_fraction	alarms_per_burst	success_alarms_per_detected_burst	threshold_stability	threshold_stability_qc_reason	evaluation_mode	event_metric_qc_reason	threshold	target_fp_min	AUROC	AUPRC	target_status	target_dependent_gate_status	target_dependent_qc_reason	tier	mismatch_seed	support_status	qc_status	qc_reason	source_table	source_columns	source_lineage	config_hash	random_seed	uses_future_samples	uses_phase3_threshold	uses_phase3_duration_rule	uses_test_participant_statistics	tautology_risk_level	leakage_risk_level	SNN_compatible	DYNAP_candidate
102088	10710	4038	4096	6614	0.03955411017945302	0.38244631185807654	0.07169340487348848	1.0455950199492754	149.99999999999858	-278.00000000002	0.039034950239009485	0.10490948985189248	1.0143635463100544	NA	single Stage F event reconstruction run; threshold stability requires repeated production event traces	LOSO_fold_local_score_event_reconstruction		0.8967339905096876	2.0	0.8196488045927564	0.4087643705568693	unavailable	unavailable	Historical FP/min and latency references exist, but no explicit Phase 5_2C event-level recall target/gate was found.	tier3_quantized_mismatched	7	proxy	warning	deterministic score-level mismatch proxy; pre-Brian2	causal_feature_matrix.tsv;causal_minimum_sufficient_subset.tsv	minimum subset fold-local score,window timing,Phase 3 labels for evaluation only	Phase 5_2C Stage F event-level scoring: causal_tier3_event_metrics.tsv	b43c5edce66220e2	20260426	False	False	False	False	low	low	True	True
102088	41120	13596	13715	27405	0.13317921792962933	0.3335359922178988	0.19035189609921463	4.332405733551541	149.99999999999858	-287.00000000003456	0.13211151163701904	0.40278975001959094	1.0087525742865548	NA	single Stage F event reconstruction run; threshold stability requires repeated production event traces	LOSO_fold_local_score_event_reconstruction		0.6962010664258329	5.0	0.8196488045927564	0.4087643705568693	unavailable	unavailable	Historical FP/min and latency references exist, but no explicit Phase 5_2C event-level recall target/gate was found.	tier3_quantized_mismatched	7	proxy	warning	deterministic score-level mismatch proxy; pre-Brian2	causal_feature_matrix.tsv;causal_minimum_sufficient_subset.tsv	minimum subset fold-local score,window timing,Phase 3 labels for evaluation only	Phase 5_2C Stage F event-level scoring: causal_tier3_event_metrics.tsv	b43c5edce66220e2	20260426	False	False	False	False	low	low	True	True
102088	681	263	263	418	0.002576208761068882	0.38619676945668135	0.005118274966186302	0.06608084643767721	150.00000000000034	-230.0000000000182	0.002576208761068882	0.006670715461170755	1.0	NA	single Stage F event reconstruction run; threshold stability requires repeated production event traces	LOSO_fold_local_score_event_reconstruction		1.041713112728483	0.5	0.8196272639531481	0.4085888557007145	unavailable	unavailable	Historical FP/min and latency references exist, but no explicit Phase 5_2C event-level recall target/gate was found.	tier3_quantized_mismatched	8	proxy	warning	deterministic score-level mismatch proxy; pre-Brian2	causal_feature_matrix.tsv;causal_minimum_sufficient_subset.tsv	minimum subset fold-local score,window timing,Phase 3 labels for evaluation only	Phase 5_2C Stage F event-level scoring: causal_tier3_event_metrics.tsv	b43c5edce66220e2	20260426	False	False	False	False	low	low	True	True
102088	681	263	263	418	0.002576208761068882	0.38619676945668135	0.005118274966186302	0.06608084643767721	150.00000000000034	-230.0000000000182	0.002576208761068882	0.006670715461170755	1.0	NA	single Stage F event reconstruction run; threshold stability requires repeated production event traces	LOSO_fold_local_score_event_reconstruction		1.041713112728483	1.0	0.8196272639531481	0.4085888557007145	unavailable	unavailable	Historical FP/min and latency references exist, but no explicit Phase 5_2C event-level recall target/gate was found.	tier3_quantized_mismatched	8	proxy	warning	deterministic score-level mismatch proxy; pre-Brian2	causal_feature_matrix.tsv;causal_minimum_sufficient_subset.tsv	minimum subset fold-local score,window timing,Phase 3 labels for evaluation only	Phase 5_2C Stage F event-level scoring: causal_tier3_event_metrics.tsv	b43c5edce66220e2	20260426	False	False	False	False	low	low	True	True
102088	10693	4037	4100	6593	0.03954431470887861	0.38342841111007203	0.07169452227873482	1.0422751688124543	149.99999999999858	-278.99999999999636	0.03897617741556304	0.10474296685212757	1.0156056477582363	NA	single Stage F event reconstruction run; threshold stability requires repeated production event traces	LOSO_fold_local_score_event_reconstruction		0.8968226461888221	2.0	0.8196272639531481	0.4085888557007145	unavailable	unavailable	Historical FP/min and latency references exist, but no explicit Phase 5_2C event-level recall target/gate was found.	tier3_quantized_mismatched	8	proxy	warning	deterministic score-level mismatch proxy; pre-Brian2	causal_feature_matrix.tsv;causal_minimum_sufficient_subset.tsv	minimum subset fold-local score,window timing,Phase 3 labels for evaluation only	Phase 5_2C Stage F event-level scoring: causal_tier3_event_metrics.tsv	b43c5edce66220e2	20260426	False	False	False	False	low	low	True	True
102088	41090	13613	13734	27356	0.13334574092939425	0.3342419080068143	0.19063692111723674	4.324659414232292	149.99999999999858	-287.00000000003456	0.13224864822506074	0.40249588590235874	1.0088885624035848	NA	single Stage F event reconstruction run; threshold stability requires repeated production event traces	LOSO_fold_local_score_event_reconstruction		0.6964852822291647	5.0	0.8196272639531481	0.4085888557007145	unavailable	unavailable	Historical FP/min and latency references exist, but no explicit Phase 5_2C event-level recall target/gate was found.	tier3_quantized_mismatched	8	proxy	warning	deterministic score-level mismatch proxy; pre-Brian2	causal_feature_matrix.tsv;causal_minimum_sufficient_subset.tsv	minimum subset fold-local score,window timing,Phase 3 labels for evaluation only	Phase 5_2C Stage F event-level scoring: causal_tier3_event_metrics.tsv	b43c5edce66220e2	20260426	False	False	False	False	low	low	True	True
102088	682	244	245	437	0.00239009482015516	0.3592375366568915	0.00474859607415499	0.06908452127575344	150.00000000000034	-249.00000000000188	0.002380299349580754	0.006680510931745161	1.0040983606557377	NA	single Stage F event reconstruction run; threshold stability requires repeated production event traces	LOSO_fold_local_score_event_reconstruction		1.0424882654106788	0.5	0.8198618876798035	0.408939351572124	unavailable	unavailable	Historical FP/min and latency references exist, but no explicit Phase 5_2C event-level recall target/gate was found.	tier3_quantized_mismatched	9	proxy	warning	deterministic score-level mismatch proxy; pre-Brian2	causal_feature_matrix.tsv;causal_minimum_sufficient_subset.tsv	minimum subset fold-local score,window timing,Phase 3 labels for evaluation only	Phase 5_2C Stage F event-level scoring: causal_tier3_event_metrics.tsv	b43c5edce66220e2	20260426	False	False	False	False	low	low	True	True
102088	682	244	245	437	0.00239009482015516	0.3592375366568915	0.00474859607415499	0.06908452127575344	150.00000000000034	-249.00000000000188	0.002380299349580754	0.006680510931745161	1.0040983606557377	NA	single Stage F event reconstruction run; threshold stability requires repeated production event traces	LOSO_fold_local_score_event_reconstruction		1.0424882654106788	1.0	0.8198618876798035	0.408939351572124	unavailable	unavailable	Historical FP/min and latency references exist, but no explicit Phase 5_2C event-level recall target/gate was found.	tier3_quantized_mismatched	9	proxy	warning	deterministic score-level mismatch proxy; pre-Brian2	causal_feature_matrix.tsv;causal_minimum_sufficient_subset.tsv	minimum subset fold-local score,window timing,Phase 3 labels for evaluation only	Phase 5_2C Stage F event-level scoring: causal_tier3_event_metrics.tsv	b43c5edce66220e2	20260426	False	False	False	False	low	low	True	True
102088	10725	4039	4095	6630	0.039563905650027424	0.38181818181818183	0.07169843697762418	1.0481244303392343	149.99999999999858	-279.9999999999727	0.03904474570958389	0.10505642191050858	1.0138648180242635	NA	single Stage F event reconstruction run; threshold stability requires repeated production event traces	LOSO_fold_local_score_event_reconstruction		0.8971893972379041	2.0	0.8198618876798035	0.408939351572124	unavailable	unavailable	Historical FP/min and latency references exist, but no explicit Phase 5_2C event-level recall target/gate was found.	tier3_quantized_mismatched	9	proxy	warning	deterministic score-level mismatch proxy; pre-Brian2	causal_feature_matrix.tsv;causal_minimum_sufficient_subset.tsv	minimum subset fold-local score,window timing,Phase 3 labels for evaluation only	Phase 5_2C Stage F event-level scoring: causal_tier3_event_metrics.tsv	b43c5edce66220e2	20260426	False	False	False	False	low	low	True	True
102088	41133	13597	13717	27416	0.13318901340020375	0.33347920161427563	0.19035265065616228	4.334144703194638	149.99999999999858	-287.00000000003456	0.13210171616644464	0.4029170911370582	1.0088254762079871	NA	single Stage F event reconstruction run; threshold stability requires repeated production event traces	LOSO_fold_local_score_event_reconstruction		0.6960933958873168	5.0	0.8198618876798035	0.408939351572124	unavailable	unavailable	Historical FP/min and latency references exist, but no explicit Phase 5_2C event-level recall target/gate was found.	tier3_quantized_mismatched	9	proxy	warning	deterministic score-level mismatch proxy; pre-Brian2	causal_feature_matrix.tsv;causal_minimum_sufficient_subset.tsv	minimum subset fold-local score,window timing,Phase 3 labels for evaluation only	Phase 5_2C Stage F event-level scoring: causal_tier3_event_metrics.tsv	b43c5edce66220e2	20260426	False	False	False	False	low	low	True	True
102088	679	257	257	422	0.0025174359376224434	0.3784977908689249	0.005001605573773682	0.06671319903516694	150.00000000000034	-251.00000000000477	0.0025174359376224434	0.006651124520021942	1.0	NA	single Stage F event reconstruction run; threshold stability requires repeated production event traces	LOSO_fold_local_score_event_reconstruction		1.043989509088678	0.5	0.8197517415447098	0.4091313745413525	unavailable	unavailable	Historical FP/min and latency references exist, but no explicit Phase 5_2C event-level recall target/gate was found.	tier3_quantized_mismatched	10	proxy	warning	deterministic score-level mismatch proxy; pre-Brian2	causal_feature_matrix.tsv;causal_minimum_sufficient_subset.tsv	minimum subset fold-local score,window timing,Phase 3 labels for evaluation only	Phase 5_2C Stage F event-level scoring: causal_tier3_event_metrics.tsv	b43c5edce66220e2	20260426	False	False	False	False	low	low	True	True
102088	679	257	257	422	0.0025174359376224434	0.3784977908689249	0.005001605573773682	0.06671319903516694	150.00000000000034	-251.00000000000477	0.0025174359376224434	0.006651124520021942	1.0	NA	single Stage F event reconstruction run; threshold stability requires repeated production event traces	LOSO_fold_local_score_event_reconstruction		1.043989509088678	1.0	0.8197517415447098	0.4091313745413525	unavailable	unavailable	Historical FP/min and latency references exist, but no explicit Phase 5_2C event-level recall target/gate was found.	tier3_quantized_mismatched	10	proxy	warning	deterministic score-level mismatch proxy; pre-Brian2	causal_feature_matrix.tsv;causal_minimum_sufficient_subset.tsv	minimum subset fold-local score,window timing,Phase 3 labels for evaluation only	Phase 5_2C Stage F event-level scoring: causal_tier3_event_metrics.tsv	b43c5edce66220e2	20260426	False	False	False	False	low	low	True	True
102088	10713	4005	4065	6648	0.03923085965049761	0.37944553346401566	0.07110969098400297	1.0509700170279381	149.99999999999858	-280.9999999999846	0.038692108768905255	0.1049388762636157	1.0149812734082397	NA	single Stage F event reconstruction run; threshold stability requires repeated production event traces	LOSO_fold_local_score_event_reconstruction		0.8965773829864332	2.0	0.8197517415447098	0.4091313745413525	unavailable	unavailable	Historical FP/min and latency references exist, but no explicit Phase 5_2C event-level recall target/gate was found.	tier3_quantized_mismatched	10	proxy	warning	deterministic score-level mismatch proxy; pre-Brian2	causal_feature_matrix.tsv;causal_minimum_sufficient_subset.tsv	minimum subset fold-local score,window timing,Phase 3 labels for evaluation only	Phase 5_2C Stage F event-level scoring: causal_tier3_event_metrics.tsv	b43c5edce66220e2	20260426	False	False	False	False	low	low	True	True
102088	41130	13620	13745	27385	0.1334143092234151	0.33418429370289326	0.19069760439259814	4.329243970564092	149.99999999999858	-288.5000000000275	0.13228783010735837	0.402887704725335	1.0091776798825256	NA	single Stage F event reconstruction run; threshold stability requires repeated production event traces	LOSO_fold_local_score_event_reconstruction		0.6962262320361996	5.0	0.8197517415447098	0.4091313745413525	unavailable	unavailable	Historical FP/min and latency references exist, but no explicit Phase 5_2C event-level recall target/gate was found.	tier3_quantized_mismatched	10	proxy	warning	deterministic score-level mismatch proxy; pre-Brian2	causal_feature_matrix.tsv;causal_minimum_sufficient_subset.tsv	minimum subset fold-local score,window timing,Phase 3 labels for evaluation only	Phase 5_2C Stage F event-level scoring: causal_tier3_event_metrics.tsv	b43c5edce66220e2	20260426	False	False	False	False	low	low	True	True
102088	679	271	275	404	0.002654572525664133	0.4050073637702504	0.005274573487654507	0.06386761234646314	150.0	-274.0000000000009	0.002615390643366507	0.006651124520021942	1.014760147601476	NA	single Stage F event reconstruction run; threshold stability requires repeated production event traces	LOSO_fold_local_score_event_reconstruction		1.042624744866828	0.5	0.8195640788532715	0.4085102830833507	unavailable	unavailable	Historical FP/min and latency references exist, but no explicit Phase 5_2C event-level recall target/gate was found.	tier3_quantized_mismatched	11	proxy	warning	deterministic score-level mismatch proxy; pre-Brian2	causal_feature_matrix.tsv;causal_minimum_sufficient_subset.tsv	minimum subset fold-local score,window timing,Phase 3 labels for evaluation only	Phase 5_2C Stage F event-level scoring: causal_tier3_event_metrics.tsv	b43c5edce66220e2	20260426	False	False	False	False	low	low	True	True
102088	679	271	275	404	0.002654572525664133	0.4050073637702504	0.005274573487654507	0.06386761234646314	150.0	-274.0000000000009	0.002615390643366507	0.006651124520021942	1.014760147601476	NA	single Stage F event reconstruction run; threshold stability requires repeated production event traces	LOSO_fold_local_score_event_reconstruction		1.042624744866828	1.0	0.8195640788532715	0.4085102830833507	unavailable	unavailable	Historical FP/min and latency references exist, but no explicit Phase 5_2C event-level recall target/gate was found.	tier3_quantized_mismatched	11	proxy	warning	deterministic score-level mismatch proxy; pre-Brian2	causal_feature_matrix.tsv;causal_minimum_sufficient_subset.tsv	minimum subset fold-local score,window timing,Phase 3 labels for evaluation only	Phase 5_2C Stage F event-level scoring: causal_tier3_event_metrics.tsv	b43c5edce66220e2	20260426	False	False	False	False	low	low	True	True
102088	10685	4016	4075	6610	0.03933860982681608	0.3813757604117922	0.07132055996915886	1.0449626673517856	149.99999999999858	-278.9999999999982	0.03880965441579814	0.10466460308753232	1.014691235059761	NA	single Stage F event reconstruction run; threshold stability requires repeated production event traces	LOSO_fold_local_score_event_reconstruction		0.8968753594889461	2.0	0.8195640788532715	0.4085102830833507	unavailable	unavailable	Historical FP/min and latency references exist, but no explicit Phase 5_2C event-level recall target/gate was found.	tier3_quantized_mismatched	11	proxy	warning	deterministic score-level mismatch proxy; pre-Brian2	causal_feature_matrix.tsv;causal_minimum_sufficient_subset.tsv	minimum subset fold-local score,window timing,Phase 3 labels for evaluation only	Phase 5_2C Stage F event-level scoring: causal_tier3_event_metrics.tsv	b43c5edce66220e2	20260426	False	False	False	False	low	low	True	True
102088	41113	13568	13683	27430	0.13290494475354597	0.33281443825553964	0.1899542348602313	4.336357937285851	149.99999999999858	-287.9999999999825	0.13186662487265888	0.4027211817255701	1.0084758254716981	NA	single Stage F event reconstruction run; threshold stability requires repeated production event traces	LOSO_fold_local_score_event_reconstruction		0.6962087301125449	5.0	0.8195640788532715	0.4085102830833507	unavailable	unavailable	Historical FP/min and latency references exist, but no explicit Phase 5_2C event-level recall target/gate was found.	tier3_quantized_mismatched	11	proxy	warning	deterministic score-level mismatch proxy; pre-Brian2	causal_feature_matrix.tsv;causal_minimum_sufficient_subset.tsv	minimum subset fold-local score,window timing,Phase 3 labels for evaluation only	Phase 5_2C Stage F event-level scoring: causal_tier3_event_metrics.tsv	b43c5edce66220e2	20260426	False	False	False	False	low	low	True	True
102088	683	269	270	413	0.00263498158451532	0.3953147877013177	0.005235068674867747	0.06529040569081504	150.00000000000568	-250.0	0.002625186113940914	0.0066903064023195674	1.003717472118959	NA	single Stage F event reconstruction run; threshold stability requires repeated production event traces	LOSO_fold_local_score_event_reconstruction		1.0429296897779408	0.5	0.8194399645270694	0.40901964509802613	unavailable	unavailable	Historical FP/min and latency references exist, but no explicit Phase 5_2C event-level recall target/gate was found.	tier3_quantized_mismatched	12	proxy	warning	deterministic score-level mismatch proxy; pre-Brian2	causal_feature_matrix.tsv;causal_minimum_sufficient_subset.tsv	minimum subset fold-local score,window timing,Phase 3 labels for evaluation only	Phase 5_2C Stage F event-level scoring: causal_tier3_event_metrics.tsv	b43c5edce66220e2	20260426	False	False	False	False	low	low	True	True
102088	683	269	270	413	0.00263498158451532	0.3953147877013177	0.005235068674867747	0.06529040569081504	150.00000000000568	-250.0	0.002625186113940914	0.0066903064023195674	1.003717472118959	NA	single Stage F event reconstruction run; threshold stability requires repeated production event traces	LOSO_fold_local_score_event_reconstruction		1.0429296897779408	1.0	0.8194399645270694	0.40901964509802613	unavailable	unavailable	Historical FP/min and latency references exist, but no explicit Phase 5_2C event-level recall target/gate was found.	tier3_quantized_mismatched	12	proxy	warning	deterministic score-level mismatch proxy; pre-Brian2	causal_feature_matrix.tsv;causal_minimum_sufficient_subset.tsv	minimum subset fold-local score,window timing,Phase 3 labels for evaluation only	Phase 5_2C Stage F event-level scoring: causal_tier3_event_metrics.tsv	b43c5edce66220e2	20260426	False	False	False	False	low	low	True	True
102088	10690	4011	4070	6620	0.03928963247394405	0.3807296538821328	0.07122876810127934	1.04654354884551	149.99999999999858	-280.00000000002956	0.038750881592351696	0.10471358044040435	1.0147095487409623	NA	single Stage F event reconstruction run; threshold stability requires repeated production event traces	LOSO_fold_local_score_event_reconstruction		0.8968673422628606	2.0	0.8194399645270694	0.40901964509802613	unavailable	unavailable	Historical FP/min and latency references exist, but no explicit Phase 5_2C event-level recall target/gate was found.	tier3_quantized_mismatched	12	proxy	warning	deterministic score-level mismatch proxy; pre-Brian2	causal_feature_matrix.tsv;causal_minimum_sufficient_subset.tsv	minimum subset fold-local score,window timing,Phase 3 labels for evaluation only	Phase 5_2C Stage F event-level scoring: causal_tier3_event_metrics.tsv	b43c5edce66220e2	20260426	False	False	False	False	low	low	True	True
102088	41136	13669	13789	27347	0.133894287281561	0.33520517308440295	0.19135412225038193	4.32323662088794	149.99999999999858	-287.0000000000044	0.1328069900478019	0.40294647754878143	1.0087789889531056	NA	single Stage F event reconstruction run; threshold stability requires repeated production event traces	LOSO_fold_local_score_event_reconstruction		0.696318196893419	5.0	0.8194399645270694	0.40901964509802613	unavailable	unavailable	Historical FP/min and latency references exist, but no explicit Phase 5_2C event-level recall target/gate was found.	tier3_quantized_mismatched	12	proxy	warning	deterministic score-level mismatch proxy; pre-Brian2	causal_feature_matrix.tsv;causal_minimum_sufficient_subset.tsv	minimum subset fold-local score,window timing,Phase 3 labels for evaluation only	Phase 5_2C Stage F event-level scoring: causal_tier3_event_metrics.tsv	b43c5edce66220e2	20260426	False	False	False	False	low	low	True	True
102088	683	273	273	410	0.0026741634668129457	0.39970717423133234	0.005312782788919053	0.06481614124269774	150.00000000000568	-272.0000000000482	0.0026741634668129457	0.0066903064023195674	1.0	NA	single Stage F event reconstruction run; threshold stability requires repeated production event traces	LOSO_fold_local_score_event_reconstruction		1.0424979965918169	0.5	0.8195498517985284	0.40882577582841434	unavailable	unavailable	Historical FP/min and latency references exist, but no explicit Phase 5_2C event-level recall target/gate was found.	tier3_quantized_mismatched	13	proxy	warning	deterministic score-level mismatch proxy; pre-Brian2	causal_feature_matrix.tsv;causal_minimum_sufficient_subset.tsv	minimum subset fold-local score,window timing,Phase 3 labels for evaluation only	Phase 5_2C Stage F event-level scoring: causal_tier3_event_metrics.tsv	b43c5edce66220e2	20260426	False	False	False	False	low	low	True	True
102088	683	273	273	410	0.0026741634668129457	0.39970717423133234	0.005312782788919053	0.06481614124269774	150.00000000000568	-272.0000000000482	0.0026741634668129457	0.0066903064023195674	1.0	NA	single Stage F event reconstruction run; threshold stability requires repeated production event traces	LOSO_fold_local_score_event_reconstruction		1.0424979965918169	1.0	0.8195498517985284	0.40882577582841434	unavailable	unavailable	Historical FP/min and latency references exist, but no explicit Phase 5_2C event-level recall target/gate was found.	tier3_quantized_mismatched	13	proxy	warning	deterministic score-level mismatch proxy; pre-Brian2	causal_feature_matrix.tsv;causal_minimum_sufficient_subset.tsv	minimum subset fold-local score,window timing,Phase 3 labels for evaluation only	Phase 5_2C Stage F event-level scoring: causal_tier3_event_metrics.tsv	b43c5edce66220e2	20260426	False	False	False	False	low	low	True	True
102088	10698	4025	4090	6608	0.039426769061985736	0.3823144512993083	0.07148186068947511	1.0446464910530406	149.99999999999858	-280.5000000000035	0.038839040827521355	0.10479194420499961	1.0161490683229815	NA	single Stage F event reconstruction run; threshold stability requires repeated production event traces	LOSO_fold_local_score_event_reconstruction		0.8980976680330937	2.0	0.8195498517985284	0.40882577582841434	unavailable	unavailable	Historical FP/min and latency references exist, but no explicit Phase 5_2C event-level recall target/gate was found.	tier3_quantized_mismatched	13	proxy	warning	deterministic score-level mismatch proxy; pre-Brian2	causal_feature_matrix.tsv;causal_minimum_sufficient_subset.tsv	minimum subset fold-local score,window timing,Phase 3 labels for evaluation only	Phase 5_2C Stage F event-level scoring: causal_tier3_event_metrics.tsv	b43c5edce66220e2	20260426	False	False	False	False	low	low	True	True
102088	41095	13606	13730	27365	0.1332771726353734	0.334103905584621	0.19054440146502752	4.326082207576643	149.99999999999858	-286.99999999999545	0.13216048898989108	0.40254486325523076	1.00911362634132	NA	single Stage F event reconstruction run; threshold stability requires repeated production event traces	LOSO_fold_local_score_event_reconstruction		0.6961000370139983	5.0	0.8195498517985284	0.40882577582841434	unavailable	unavailable	Historical FP/min and latency references exist, but no explicit Phase 5_2C event-level recall target/gate was found.	tier3_quantized_mismatched	13	proxy	warning	deterministic score-level mismatch proxy; pre-Brian2	causal_feature_matrix.tsv;causal_minimum_sufficient_subset.tsv	minimum subset fold-local score,window timing,Phase 3 labels for evaluation only	Phase 5_2C Stage F event-level scoring: causal_tier3_event_metrics.tsv	b43c5edce66220e2	20260426	False	False	False	False	low	low	True	True
102088	682	265	265	417	0.0025957997022176943	0.3885630498533724	0.005157147027342609	0.06592275828830478	150.00000000000034	-245.99999999999866	0.0025957997022176943	0.006680510931745161	1.0	NA	single Stage F event reconstruction run; threshold stability requires repeated production event traces	LOSO_fold_local_score_event_reconstruction		1.0424200597890227	0.5	0.8197125659428414	0.4084188623149111	unavailable	unavailable	Historical FP/min and latency references exist, but no explicit Phase 5_2C event-level recall target/gate was found.	tier3_quantized_mismatched	14	proxy	warning	deterministic score-level mismatch proxy; pre-Brian2	causal_feature_matrix.tsv;causal_minimum_sufficient_subset.tsv	minimum subset fold-local score,window timing,Phase 3 labels for evaluation only	Phase 5_2C Stage F event-level scoring: causal_tier3_event_metrics.tsv	b43c5edce66220e2	20260426	False	False	False	False	low	low	True	True
102088	682	265	265	417	0.0025957997022176943	0.3885630498533724	0.005157147027342609	0.06592275828830478	150.00000000000034	-245.99999999999866	0.0025957997022176943	0.006680510931745161	1.0	NA	single Stage F event reconstruction run; threshold stability requires repeated production event traces	LOSO_fold_local_score_event_reconstruction		1.0424200597890227	1.0	0.8197125659428414	0.4084188623149111	unavailable	unavailable	Historical FP/min and latency references exist, but no explicit Phase 5_2C event-level recall target/gate was found.	tier3_quantized_mismatched	14	proxy	warning	deterministic score-level mismatch proxy; pre-Brian2	causal_feature_matrix.tsv;causal_minimum_sufficient_subset.tsv	minimum subset fold-local score,window timing,Phase 3 labels for evaluation only	Phase 5_2C Stage F event-level scoring: causal_tier3_event_metrics.tsv	b43c5edce66220e2	20260426	False	False	False	False	low	low	True	True
102088	10689	4018	4077	6612	0.039358200767964896	0.3814201515576761	0.07135353241906701	1.0452788436505305	149.99999999999858	-278.99999999999636	0.038819449886372544	0.10470378496982995	1.0146839223494275	NA	single Stage F event reconstruction run; threshold stability requires repeated production event traces	LOSO_fold_local_score_event_reconstruction		0.8964430820169164	2.0	0.8197125659428414	0.4084188623149111	unavailable	unavailable	Historical FP/min and latency references exist, but no explicit Phase 5_2C event-level recall target/gate was found.	tier3_quantized_mismatched	14	proxy	warning	deterministic score-level mismatch proxy; pre-Brian2	causal_feature_matrix.tsv;causal_minimum_sufficient_subset.tsv	minimum subset fold-local score,window timing,Phase 3 labels for evaluation only	Phase 5_2C Stage F event-level scoring: causal_tier3_event_metrics.tsv	b43c5edce66220e2	20260426	False	False	False	False	low	low	True	True
102088	41103	13631	13756	27347	0.13352205939973355	0.33467143517504805	0.1908869720089604	4.32323662088794	149.99999999999858	-287.00000000003456	0.13239558028367682	0.40262322701982606	1.0091702736409653	NA	single Stage F event reconstruction run; threshold stability requires repeated production event traces	LOSO_fold_local_score_event_reconstruction		0.6959005872304594	5.0	0.8197125659428414	0.4084188623149111	unavailable	unavailable	Historical FP/min and latency references exist, but no explicit Phase 5_2C event-level recall target/gate was found.	tier3_quantized_mismatched	14	proxy	warning	deterministic score-level mismatch proxy; pre-Brian2	causal_feature_matrix.tsv;causal_minimum_sufficient_subset.tsv	minimum subset fold-local score,window timing,Phase 3 labels for evaluation only	Phase 5_2C Stage F event-level scoring: causal_tier3_event_metrics.tsv	b43c5edce66220e2	20260426	False	False	False	False	low	low	True	True
102088	675	276	276	399	0.002703549878536165	0.4088888888888889	0.005371583157362085	0.06307717159960098	149.99999999999858	-236.0000000000042	0.002703549878536165	0.006611942637724316	1.0	NA	single Stage F event reconstruction run; threshold stability requires repeated production event traces	LOSO_fold_local_score_event_reconstruction		1.0422483641654334	0.5	0.8200235732997062	0.4094684796737295	unavailable	unavailable	Historical FP/min and latency references exist, but no explicit Phase 5_2C event-level recall target/gate was found.	tier3_quantized_mismatched	15	proxy	warning	deterministic score-level mismatch proxy; pre-Brian2	causal_feature_matrix.tsv;causal_minimum_sufficient_subset.tsv	minimum subset fold-local score,window timing,Phase 3 labels for evaluation only	Phase 5_2C Stage F event-level scoring: causal_tier3_event_metrics.tsv	b43c5edce66220e2	20260426	False	False	False	False	low	low	True	True
102088	675	276	276	399	0.002703549878536165	0.4088888888888889	0.005371583157362085	0.06307717159960098	149.99999999999858	-236.0000000000042	0.002703549878536165	0.006611942637724316	1.0	NA	single Stage F event reconstruction run; threshold stability requires repeated production event traces	LOSO_fold_local_score_event_reconstruction		1.0422483641654334	1.0	0.8200235732997062	0.4094684796737295	unavailable	unavailable	Historical FP/min and latency references exist, but no explicit Phase 5_2C event-level recall target/gate was found.	tier3_quantized_mismatched	15	proxy	warning	deterministic score-level mismatch proxy; pre-Brian2	causal_feature_matrix.tsv;causal_minimum_sufficient_subset.tsv	minimum subset fold-local score,window timing,Phase 3 labels for evaluation only	Phase 5_2C Stage F event-level scoring: causal_tier3_event_metrics.tsv	b43c5edce66220e2	20260426	False	False	False	False	low	low	True	True
102088	10706	4020	4082	6624	0.03937779170911371	0.381281524378853	0.07138329700694972	1.0471759014429995	149.99999999999858	-279.9999999999727	0.03880965441579814	0.10487030796959486	1.0154228855721392	NA	single Stage F event reconstruction run; threshold stability requires repeated production event traces	LOSO_fold_local_score_event_reconstruction		0.897278679711337	2.0	0.8200235732997062	0.4094684796737295	unavailable	unavailable	Historical FP/min and latency references exist, but no explicit Phase 5_2C event-level recall target/gate was found.	tier3_quantized_mismatched	15	proxy	warning	deterministic score-level mismatch proxy; pre-Brian2	causal_feature_matrix.tsv;causal_minimum_sufficient_subset.tsv	minimum subset fold-local score,window timing,Phase 3 labels for evaluation only	Phase 5_2C Stage F event-level scoring: causal_tier3_event_metrics.tsv	b43c5edce66220e2	20260426	False	False	False	False	low	low	True	True
102088	41108	13655	13777	27331	0.13375715069351932	0.3351415782815997	0.19120368565662926	4.3207072104979805	149.99999999999858	-288.99999999998727	0.1326600579891858	0.4026722043726981	1.0089344562431344	NA	single Stage F event reconstruction run; threshold stability requires repeated production event traces	LOSO_fold_local_score_event_reconstruction		0.6967024201220685	5.0	0.8200235732997062	0.4094684796737295	unavailable	unavailable	Historical FP/min and latency references exist, but no explicit Phase 5_2C event-level recall target/gate was found.	tier3_quantized_mismatched	15	proxy	warning	deterministic score-level mismatch proxy; pre-Brian2	causal_feature_matrix.tsv;causal_minimum_sufficient_subset.tsv	minimum subset fold-local score,window timing,Phase 3 labels for evaluation only	Phase 5_2C Stage F event-level scoring: causal_tier3_event_metrics.tsv	b43c5edce66220e2	20260426	False	False	False	False	low	low	True	True
