n_true_events	n_alarms	true_positive_events	true_positive_alarms	false_positive_alarms	recall	precision	F1	fp_per_min_achieved	median_latency_ms	early_warning_candidate_latency_ms	one_alarm_per_burst_fraction	alarms_per_burst	fp_per_min_target	threshold	threshold_selection_mode	n_loso_folds	n_no_feasible_folds	per_subject_recall_median	per_subject_recall_iqr	per_subject_recall_min	per_subject_recall_max	analysis_subtask	tier	tier3_seed_count	strategy_id	param_id	scoring_definition	metric_induced_or_score_induced	selection_loso_safe	uses_oracle_labels_for_selection	support_status	qc_status	qc_reason	success_alarms_per_detected_burst	threshold_stability	threshold_stability_qc_reason	evaluation_mode	event_metric_qc_reason	target_fp_min	source_table	source_columns	source_lineage	config_hash	random_seed	uses_future_samples	uses_phase3_threshold	uses_phase3_duration_rule	uses_test_participant_statistics	tautology_risk_level	leakage_risk_level	SNN_compatible	DYNAP_candidate	mismatch_seed	per_subject_recall_p05_across_seeds	best_selection_basis	headroom_interpretation
102088.0	5393.5	2156.0	2180.0	3211.0	0.021119034558420187	0.40419607833403937	0.040140892566182126	0.507621047634884	149.99999999997726	-253.375000000014	0.020888840999921637	0.05283187054306089	0.5	0.920350793227122	train_subjects_only_per_LOSO_fold	20	0.0	0.008771011869408228	0.02013040861296485	0.0	0.15978630403108304	R1_alarm_reconstruction_headroom	tier3_quantized_mismatched_proxy	30	A1_leaky_evidence_integrator	tau150ms	S0_current_policy	score_to_alarm_reconstruction_with_mismatch_proxy	True	False	proxy	warning	Tier 3 estimate uses deterministic Stage F score-level mismatch proxy on the best Tier 2 bounded strategy; pre-Brian2 only	NA	NA	NA	NA	NA	NA	causal_feature_matrix.tsv;event_alarm_reconstruction_sweep.tsv	tier2 score,deterministic mismatch proxy,best bounded strategy	Phase 5_2C pre-ADR Tier 3 alarm reconstruction proxy	b43c5edce66220e2	20260426	False	False	False	False	low	low	True	True	median_across_seeds	0.0	Tier3 proxy median	bounded reconstruction improves event recall but requires owner review before target approval
102088.0	10359.5	4020.0	4064.5	6281.0	0.03937779170911371	0.3929694436820552	0.07156361150924836	0.9929516662082549	149.99999999997726	-270.5000000000126	0.038946791003839826	0.10147617741556304	1.0	0.8374681164097872	train_subjects_only_per_LOSO_fold	20	0.0	0.02319633740392655	0.04129195523671457	0.0	0.21806702282661486	R1_alarm_reconstruction_headroom	tier3_quantized_mismatched_proxy	30	A1_leaky_evidence_integrator	tau150ms	S0_current_policy	score_to_alarm_reconstruction_with_mismatch_proxy	True	False	proxy	warning	Tier 3 estimate uses deterministic Stage F score-level mismatch proxy on the best Tier 2 bounded strategy; pre-Brian2 only	NA	NA	NA	NA	NA	NA	causal_feature_matrix.tsv;event_alarm_reconstruction_sweep.tsv	tier2 score,deterministic mismatch proxy,best bounded strategy	Phase 5_2C pre-ADR Tier 3 alarm reconstruction proxy	b43c5edce66220e2	20260426	False	False	False	False	low	low	True	True	median_across_seeds	0.0	Tier3 proxy median	bounded reconstruction improves event recall but requires owner review before target approval
102088.0	20054.5	7433.0	7496.0	12548.0	0.07280973277956274	0.3739007278023111	0.12189126402321852	1.9836900983252956	149.99999999997726	-273.3750000000166	0.07222200454509835	0.19644326463443304	2.0	0.7417980962588926	train_subjects_only_per_LOSO_fold	20	0.0	0.06515573970501706	0.06584106686904068	0.0010942415538230065	0.2625060709082079	R1_alarm_reconstruction_headroom	tier3_quantized_mismatched_proxy	30	A1_leaky_evidence_integrator	tau150ms	S0_current_policy	score_to_alarm_reconstruction_with_mismatch_proxy	True	False	proxy	warning	Tier 3 estimate uses deterministic Stage F score-level mismatch proxy on the best Tier 2 bounded strategy; pre-Brian2 only	NA	NA	NA	NA	NA	NA	causal_feature_matrix.tsv;event_alarm_reconstruction_sweep.tsv	tier2 score,deterministic mismatch proxy,best bounded strategy	Phase 5_2C pre-ADR Tier 3 alarm reconstruction proxy	b43c5edce66220e2	20260426	False	False	False	False	low	low	True	True	median_across_seeds	0.000882232252769799	Tier3 proxy median	best bounded event reconstruction remains below 0.10 recall at 2 FP/min
102088.0	43700.5	14868.0	14971.0	28731.0	0.14563905650027428	0.3426570134236179	0.20435849112777668	4.542030619619387	149.99999999997726	-281.9999999999965	0.14468889585455685	0.42806696183684667	5.0	0.6466768312290901	train_subjects_only_per_LOSO_fold	20	0.0	0.14915962335769928	0.07882027727463288	0.019080837094788673	0.34535104364326374	R1_alarm_reconstruction_headroom	tier3_quantized_mismatched_proxy	30	A1_leaky_evidence_integrator	tau150ms	S0_current_policy	score_to_alarm_reconstruction_with_mismatch_proxy	True	False	proxy	warning	Tier 3 estimate uses deterministic Stage F score-level mismatch proxy on the best Tier 2 bounded strategy; pre-Brian2 only	NA	NA	NA	NA	NA	NA	causal_feature_matrix.tsv;event_alarm_reconstruction_sweep.tsv	tier2 score,deterministic mismatch proxy,best bounded strategy	Phase 5_2C pre-ADR Tier 3 alarm reconstruction proxy	b43c5edce66220e2	20260426	False	False	False	False	low	low	True	True	median_across_seeds	0.01811653672548215	Tier3 proxy median	best bounded event reconstruction remains below 0.25 recall at 5 FP/min
