n_true_events	n_alarms	true_positive_events	true_positive_alarms	false_positive_alarms	recall	precision	F1	fp_per_min_achieved	median_latency_ms	early_warning_candidate_latency_ms	one_alarm_per_burst_fraction	alarms_per_burst	fp_per_min_target	threshold	threshold_selection_mode	n_loso_folds	n_no_feasible_folds	per_subject_recall_median	per_subject_recall_iqr	per_subject_recall_min	per_subject_recall_max	analysis_subtask	tier	tier3_seed_count	strategy_id	param_id	scoring_definition	metric_induced_or_score_induced	selection_loso_safe	uses_oracle_labels_for_selection	support_status	qc_status	qc_reason	success_alarms_per_detected_burst	threshold_stability	threshold_stability_qc_reason	evaluation_mode	event_metric_qc_reason	target_fp_min	source_table	source_columns	source_lineage	config_hash	random_seed	uses_future_samples	uses_phase3_threshold	uses_phase3_duration_rule	uses_test_participant_statistics	tautology_risk_level	leakage_risk_level	SNN_compatible	DYNAP_candidate	mismatch_seed	per_subject_recall_p05_across_seeds
102088.0	4456.0	1526.0	1611.0	2845.0	0.014947888096544158	0.3615350089766607	0.028708793409626784	0.4497607849645734	149.99999999999858	-283.99999999999864	0.014291591568058929	0.043648616879554895	0.5	3.523366251107714	train_subjects_only_per_LOSO_fold	20	0.0	0.0018372185588530093	0.008661199220767284	0.0	0.27003399708596404	R1_alarm_reconstruction_headroom	tier1_continuous	0	A2_consecutive_n_of_m_gate	N1_M2	S0_current_policy	score_to_alarm_reconstruction	True	False	proxy	warning	bounded LOSO-safe threshold selection over existing causal scores; strategy choice itself is posthoc analysis, not a deployed target	NA	NA	NA	NA	NA	NA	causal_feature_matrix.tsv;causal_minimum_sufficient_subset.tsv	fold-local minimum subset score,window timing,frozen event labels for evaluation only	Phase 5_2C pre-ADR bounded alarm reconstruction sweep	b43c5edce66220e2	20260426	False	False	False	False	low	low	True	True	NA	NA
102088.0	9261.0	3011.0	3133.0	6128.0	0.029494161899537654	0.33830039952488933	0.05425793527572634	0.9687641793542726	149.9999999999936	-303.99999999997715	0.02852441031267142	0.09071585298957761	1.0	2.869508042533446	train_subjects_only_per_LOSO_fold	20	0.0	0.007215576497196655	0.02224429282620432	0.00020833333333333335	0.32637202525497816	R1_alarm_reconstruction_headroom	tier1_continuous	0	A2_consecutive_n_of_m_gate	N1_M2	S0_current_policy	score_to_alarm_reconstruction	True	False	proxy	warning	bounded LOSO-safe threshold selection over existing causal scores; strategy choice itself is posthoc analysis, not a deployed target	NA	NA	NA	NA	NA	NA	causal_feature_matrix.tsv;causal_minimum_sufficient_subset.tsv	fold-local minimum subset score,window timing,frozen event labels for evaluation only	Phase 5_2C pre-ADR bounded alarm reconstruction sweep	b43c5edce66220e2	20260426	False	False	False	False	low	low	True	True	NA	NA
102088.0	18535.0	5712.0	5885.0	12650.0	0.055951727921009324	0.31750741839762614	0.09513805653017195	1.999815089561284	149.99999999998792	-303.0000000000115	0.0545411801582948	0.18155904709662252	2.0	2.169998184502818	train_subjects_only_per_LOSO_fold	20	0.0	0.03250100158249515	0.054500520776088954	0.0004166666666666667	0.35502671199611463	R1_alarm_reconstruction_headroom	tier1_continuous	0	A2_consecutive_n_of_m_gate	N1_M2	S0_current_policy	score_to_alarm_reconstruction	True	False	proxy	warning	bounded LOSO-safe threshold selection over existing causal scores; strategy choice itself is posthoc analysis, not a deployed target	NA	NA	NA	NA	NA	NA	causal_feature_matrix.tsv;causal_minimum_sufficient_subset.tsv	fold-local minimum subset score,window timing,frozen event labels for evaluation only	Phase 5_2C pre-ADR bounded alarm reconstruction sweep	b43c5edce66220e2	20260426	False	False	False	False	low	low	True	True	NA	NA
102088.0	44065.0	12561.0	12818.0	31247.0	0.12304090588511872	0.29088846022920684	0.172933754346115	4.93978040344043	149.99999999997726	-310.7499999999992	0.1208761068881749	0.43163741086121776	5.0	1.5226208727352644	train_subjects_only_per_LOSO_fold	20	0.0	0.12408726992614169	0.10014727288645306	0.004103405826836274	0.40019426906265176	R1_alarm_reconstruction_headroom	tier1_continuous	0	A2_consecutive_n_of_m_gate	N1_M2	S0_current_policy	score_to_alarm_reconstruction	True	False	proxy	warning	bounded LOSO-safe threshold selection over existing causal scores; strategy choice itself is posthoc analysis, not a deployed target	NA	NA	NA	NA	NA	NA	causal_feature_matrix.tsv;causal_minimum_sufficient_subset.tsv	fold-local minimum subset score,window timing,frozen event labels for evaluation only	Phase 5_2C pre-ADR bounded alarm reconstruction sweep	b43c5edce66220e2	20260426	False	False	False	False	low	low	True	True	NA	NA
102088.0	4881.0	1419.0	1486.0	3395.0	0.013899772745082674	0.3044458102847777	0.026585747073198957	0.5367092671194118	150.00000000000017	-289.5000000000173	0.013351226392915916	0.04781169187367761	0.5	2.0834502578088077	train_subjects_only_per_LOSO_fold	20	0.0	0.0028794824617659615	0.011131590707920958	0.0	0.18406993686255463	R1_alarm_reconstruction_headroom	tier1_continuous	0	A2_consecutive_n_of_m_gate	N2_M3	S0_current_policy	score_to_alarm_reconstruction	True	False	proxy	warning	bounded LOSO-safe threshold selection over existing causal scores; strategy choice itself is posthoc analysis, not a deployed target	NA	NA	NA	NA	NA	NA	causal_feature_matrix.tsv;causal_minimum_sufficient_subset.tsv	fold-local minimum subset score,window timing,frozen event labels for evaluation only	Phase 5_2C pre-ADR bounded alarm reconstruction sweep	b43c5edce66220e2	20260426	False	False	False	False	low	low	True	True	NA	NA
102088.0	9316.0	2575.0	2671.0	6645.0	0.025223336729096466	0.28671103477887505	0.046367503133526555	1.0504957525798206	150.00000000000003	-314.500000000022	0.024410312671420735	0.09125460387116997	1.0	1.585652511691965	train_subjects_only_per_LOSO_fold	20	0.0	0.013495712029555136	0.02013005896872153	0.0	0.21903836813987373	R1_alarm_reconstruction_headroom	tier1_continuous	0	A2_consecutive_n_of_m_gate	N2_M3	S0_current_policy	score_to_alarm_reconstruction	True	False	proxy	warning	bounded LOSO-safe threshold selection over existing causal scores; strategy choice itself is posthoc analysis, not a deployed target	NA	NA	NA	NA	NA	NA	causal_feature_matrix.tsv;causal_minimum_sufficient_subset.tsv	fold-local minimum subset score,window timing,frozen event labels for evaluation only	Phase 5_2C pre-ADR bounded alarm reconstruction sweep	b43c5edce66220e2	20260426	False	False	False	False	low	low	True	True	NA	NA
102088.0	16233.0	4306.0	4427.0	11806.0	0.04217929629339393	0.2727160721986078	0.07305901047908148	1.8663886914909502	150.00000000000009	-315.4999999999984	0.04114097641250686	0.159009873834339	2.0	1.2523293366288044	train_subjects_only_per_LOSO_fold	20	0.0	0.03307349202536021	0.03218543677434284	0.0012310217480508822	0.24526469159786304	R1_alarm_reconstruction_headroom	tier1_continuous	0	A2_consecutive_n_of_m_gate	N2_M3	S0_current_policy	score_to_alarm_reconstruction	True	False	proxy	warning	bounded LOSO-safe threshold selection over existing causal scores; strategy choice itself is posthoc analysis, not a deployed target	NA	NA	NA	NA	NA	NA	causal_feature_matrix.tsv;causal_minimum_sufficient_subset.tsv	fold-local minimum subset score,window timing,frozen event labels for evaluation only	Phase 5_2C pre-ADR bounded alarm reconstruction sweep	b43c5edce66220e2	20260426	False	False	False	False	low	low	True	True	NA	NA
102088.0	38438.0	9184.0	9381.0	29057.0	0.08996160175534833	0.24405536188147145	0.13146404920745838	4.593567356314801	149.99999999999858	-332.2500000000108	0.0882473944048272	0.37651829793903296	5.0	0.8562583098336929	train_subjects_only_per_LOSO_fold	20	0.0	0.08847098803293074	0.058931872959519085	0.01107919573245794	0.30791646430305974	R1_alarm_reconstruction_headroom	tier1_continuous	0	A2_consecutive_n_of_m_gate	N2_M3	S0_current_policy	score_to_alarm_reconstruction	True	False	proxy	warning	bounded LOSO-safe threshold selection over existing causal scores; strategy choice itself is posthoc analysis, not a deployed target	NA	NA	NA	NA	NA	NA	causal_feature_matrix.tsv;causal_minimum_sufficient_subset.tsv	fold-local minimum subset score,window timing,frozen event labels for evaluation only	Phase 5_2C pre-ADR bounded alarm reconstruction sweep	b43c5edce66220e2	20260426	False	False	False	False	low	low	True	True	NA	NA
102088.0	4661.0	1208.0	1303.0	3358.0	0.011832928453882924	0.27955374383179576	0.02270480954965307	0.5308600055926318	150.00000000000003	-327.9999999999979	0.01113745004310007	0.045656688347308204	0.5	2.669801525007939	train_subjects_only_per_LOSO_fold	20	0.0	0.0017551888246927594	0.005595076026368782	0.0	0.23166585721223895	R1_alarm_reconstruction_headroom	tier1_continuous	0	A2_consecutive_n_of_m_gate	N2_M5	S0_current_policy	score_to_alarm_reconstruction	True	False	proxy	warning	bounded LOSO-safe threshold selection over existing causal scores; strategy choice itself is posthoc analysis, not a deployed target	NA	NA	NA	NA	NA	NA	causal_feature_matrix.tsv;causal_minimum_sufficient_subset.tsv	fold-local minimum subset score,window timing,frozen event labels for evaluation only	Phase 5_2C pre-ADR bounded alarm reconstruction sweep	b43c5edce66220e2	20260426	False	False	False	False	low	low	True	True	NA	NA
102088.0	9099.0	2136.0	2259.0	6840.0	0.020923125146932058	0.24826904055390703	0.038593724985228686	1.0813229417074453	150.0	-339.2500000000003	0.019982759971789044	0.08912898675652378	1.0	2.169998184502818	train_subjects_only_per_LOSO_fold	20	0.0	0.004965243022908494	0.0161542364367459	0.0	0.2719766877124818	R1_alarm_reconstruction_headroom	tier1_continuous	0	A2_consecutive_n_of_m_gate	N2_M5	S0_current_policy	score_to_alarm_reconstruction	True	False	proxy	warning	bounded LOSO-safe threshold selection over existing causal scores; strategy choice itself is posthoc analysis, not a deployed target	NA	NA	NA	NA	NA	NA	causal_feature_matrix.tsv;causal_minimum_sufficient_subset.tsv	fold-local minimum subset score,window timing,frozen event labels for evaluation only	Phase 5_2C pre-ADR bounded alarm reconstruction sweep	b43c5edce66220e2	20260426	False	False	False	False	low	low	True	True	NA	NA
102088.0	17281.0	3892.0	4059.0	13222.0	0.038123971475589685	0.23488224061107574	0.06560029365439206	2.090241511002316	149.99999999999858	-338.75000000003297	0.03680158294804482	0.1692755269963169	2.0	1.6595378079608736	train_subjects_only_per_LOSO_fold	20	0.0	0.017183338581324537	0.03558123014081874	0.0	0.31277319086935407	R1_alarm_reconstruction_headroom	tier1_continuous	0	A2_consecutive_n_of_m_gate	N2_M5	S0_current_policy	score_to_alarm_reconstruction	True	False	proxy	warning	bounded LOSO-safe threshold selection over existing causal scores; strategy choice itself is posthoc analysis, not a deployed target	NA	NA	NA	NA	NA	NA	causal_feature_matrix.tsv;causal_minimum_sufficient_subset.tsv	fold-local minimum subset score,window timing,frozen event labels for evaluation only	Phase 5_2C pre-ADR bounded alarm reconstruction sweep	b43c5edce66220e2	20260426	False	False	False	False	low	low	True	True	NA	NA
102088.0	35193.0	7365.0	7625.0	27568.0	0.0721436407805031	0.21666240445543147	0.10824437324297301	4.358174101899247	149.99999999999324	-349.9999999999943	0.07003761460700572	0.34473199592508424	5.0	1.2523293366288044	train_subjects_only_per_LOSO_fold	20	0.0	0.05844455769815943	0.056086193928467455	0.0017781425249623855	0.36036911121903836	R1_alarm_reconstruction_headroom	tier1_continuous	0	A2_consecutive_n_of_m_gate	N2_M5	S0_current_policy	score_to_alarm_reconstruction	True	False	proxy	warning	bounded LOSO-safe threshold selection over existing causal scores; strategy choice itself is posthoc analysis, not a deployed target	NA	NA	NA	NA	NA	NA	causal_feature_matrix.tsv;causal_minimum_sufficient_subset.tsv	fold-local minimum subset score,window timing,frozen event labels for evaluation only	Phase 5_2C pre-ADR bounded alarm reconstruction sweep	b43c5edce66220e2	20260426	False	False	False	False	low	low	True	True	NA	NA
102088.0	4788.0	1213.0	1285.0	3503.0	0.011881905806754956	0.2683792815371763	0.022756325083258797	0.5537827872516347	149.99999999999994	-314.9999999999693	0.011323563984013792	0.04690071311025781	0.5	1.585652511691965	train_subjects_only_per_LOSO_fold	20	0.0	0.003691590837338359	0.009499264667394735	0.0	0.1665857212238951	R1_alarm_reconstruction_headroom	tier1_continuous	0	A2_consecutive_n_of_m_gate	N3_M5	S0_current_policy	score_to_alarm_reconstruction	True	False	proxy	warning	bounded LOSO-safe threshold selection over existing causal scores; strategy choice itself is posthoc analysis, not a deployed target	NA	NA	NA	NA	NA	NA	causal_feature_matrix.tsv;causal_minimum_sufficient_subset.tsv	fold-local minimum subset score,window timing,frozen event labels for evaluation only	Phase 5_2C pre-ADR bounded alarm reconstruction sweep	b43c5edce66220e2	20260426	False	False	False	False	low	low	True	True	NA	NA
102088.0	8021.0	1966.0	2059.0	5962.0	0.019257895149282972	0.25670115945642685	0.03582795295899635	0.9425215465584487	150.00000000000017	-326.0000000000218	0.01852323485620249	0.07856946947731369	1.0	1.2523293366288044	train_subjects_only_per_LOSO_fold	20	0.0	0.010520495820677867	0.016820304305772946	0.0001367801942278758	0.18406993686255463	R1_alarm_reconstruction_headroom	tier1_continuous	0	A2_consecutive_n_of_m_gate	N3_M5	S0_current_policy	score_to_alarm_reconstruction	True	False	proxy	warning	bounded LOSO-safe threshold selection over existing causal scores; strategy choice itself is posthoc analysis, not a deployed target	NA	NA	NA	NA	NA	NA	causal_feature_matrix.tsv;causal_minimum_sufficient_subset.tsv	fold-local minimum subset score,window timing,frozen event labels for evaluation only	Phase 5_2C pre-ADR bounded alarm reconstruction sweep	b43c5edce66220e2	20260426	False	False	False	False	low	low	True	True	NA	NA
102088.0	14806.0	3296.0	3417.0	11389.0	0.032285871013243476	0.23078481696609482	0.0566470471462602	1.8004659332026454	149.99999999999892	-338.2499999999917	0.031286733014654025	0.14503173732466107	2.0	1.023962391303072	train_subjects_only_per_LOSO_fold	20	0.0	0.019098744750566526	0.024994347217255495	0.0004103405826836274	0.23360854783875667	R1_alarm_reconstruction_headroom	tier1_continuous	0	A2_consecutive_n_of_m_gate	N3_M5	S0_current_policy	score_to_alarm_reconstruction	True	False	proxy	warning	bounded LOSO-safe threshold selection over existing causal scores; strategy choice itself is posthoc analysis, not a deployed target	NA	NA	NA	NA	NA	NA	causal_feature_matrix.tsv;causal_minimum_sufficient_subset.tsv	fold-local minimum subset score,window timing,frozen event labels for evaluation only	Phase 5_2C pre-ADR bounded alarm reconstruction sweep	b43c5edce66220e2	20260426	False	False	False	False	low	low	True	True	NA	NA
102088.0	36268.0	7453.0	7657.0	28611.0	0.07300564219105085	0.21112275283996912	0.10849427527679315	4.523060041694696	149.99999999999858	-349.9999999999943	0.07128163936995534	0.35526212679257113	5.0	0.662631826121644	train_subjects_only_per_LOSO_fold	20	0.0	0.06567190177658536	0.04218966129405659	0.008206811653672548	0.27440505099562895	R1_alarm_reconstruction_headroom	tier1_continuous	0	A2_consecutive_n_of_m_gate	N3_M5	S0_current_policy	score_to_alarm_reconstruction	True	False	proxy	warning	bounded LOSO-safe threshold selection over existing causal scores; strategy choice itself is posthoc analysis, not a deployed target	NA	NA	NA	NA	NA	NA	causal_feature_matrix.tsv;causal_minimum_sufficient_subset.tsv	fold-local minimum subset score,window timing,frozen event labels for evaluation only	Phase 5_2C pre-ADR bounded alarm reconstruction sweep	b43c5edce66220e2	20260426	False	False	False	False	low	low	True	True	NA	NA
102088.0	5167.0	1996.0	2040.0	3127.0	0.019551759266515163	0.3948132378556222	0.0372584240242242	0.49434164308759965	149.99999999999858	-258.0000000000098	0.0191501449729645	0.05061319645795784	0.5	3.1401060309193296	train_subjects_only_per_LOSO_fold	20	0.0	0.003725898276603039	0.01487889532964506	0.0	0.24575036425449248	R1_alarm_reconstruction_headroom	tier1_continuous	0	A3_dual_threshold_hysteresis	candidate_delta0.25	S0_current_policy	score_to_alarm_reconstruction	True	False	proxy	warning	bounded LOSO-safe threshold selection over existing causal scores; strategy choice itself is posthoc analysis, not a deployed target	NA	NA	NA	NA	NA	NA	causal_feature_matrix.tsv;causal_minimum_sufficient_subset.tsv	fold-local minimum subset score,window timing,frozen event labels for evaluation only	Phase 5_2C pre-ADR bounded alarm reconstruction sweep	b43c5edce66220e2	20260426	False	False	False	False	low	low	True	True	NA	NA
102088.0	10267.0	3774.0	3834.0	6433.0	0.036968105947809735	0.37342943410928214	0.06727612881043155	1.0169810649128648	149.99999999999858	-272.50000000001376	0.03642935506621738	0.10057009638743045	1.0	2.379307761759552	train_subjects_only_per_LOSO_fold	20	0.0	0.01515292701807084	0.039360549079820395	0.0	0.28703254006799417	R1_alarm_reconstruction_headroom	tier1_continuous	0	A3_dual_threshold_hysteresis	candidate_delta0.25	S0_current_policy	score_to_alarm_reconstruction	True	False	proxy	warning	bounded LOSO-safe threshold selection over existing causal scores; strategy choice itself is posthoc analysis, not a deployed target	NA	NA	NA	NA	NA	NA	causal_feature_matrix.tsv;causal_minimum_sufficient_subset.tsv	fold-local minimum subset score,window timing,frozen event labels for evaluation only	Phase 5_2C pre-ADR bounded alarm reconstruction sweep	b43c5edce66220e2	20260426	False	False	False	False	low	low	True	True	NA	NA
102088.0	19625.0	7014.0	7105.0	12520.0	0.06870543060888645	0.36203821656050955	0.11549324861374471	1.9792636301428677	149.99999999999858	-278.5000000000082	0.06788261108063631	0.1922361100227255	2.0	1.8900374830503917	train_subjects_only_per_LOSO_fold	20	0.0	0.05564964334596416	0.06416044997403328	0.0005471207769115032	0.31471588149587176	R1_alarm_reconstruction_headroom	tier1_continuous	0	A3_dual_threshold_hysteresis	candidate_delta0.25	S0_current_policy	score_to_alarm_reconstruction	True	False	proxy	warning	bounded LOSO-safe threshold selection over existing causal scores; strategy choice itself is posthoc analysis, not a deployed target	NA	NA	NA	NA	NA	NA	causal_feature_matrix.tsv;causal_minimum_sufficient_subset.tsv	fold-local minimum subset score,window timing,frozen event labels for evaluation only	Phase 5_2C pre-ADR bounded alarm reconstruction sweep	b43c5edce66220e2	20260426	False	False	False	False	low	low	True	True	NA	NA
102088.0	44560.0	14679.0	14810.0	29750.0	0.14378771256171147	0.3323608617594255	0.2007331771414507	4.703122443829897	149.99999999999324	-290.4999999999962	0.1426024606222083	0.4364861687955489	5.0	1.2523293366288044	train_subjects_only_per_LOSO_fold	20	0.0	0.15825448124301408	0.06801469395548944	0.00588154835179866	0.3569694026226323	R1_alarm_reconstruction_headroom	tier1_continuous	0	A3_dual_threshold_hysteresis	candidate_delta0.25	S0_current_policy	score_to_alarm_reconstruction	True	False	proxy	warning	bounded LOSO-safe threshold selection over existing causal scores; strategy choice itself is posthoc analysis, not a deployed target	NA	NA	NA	NA	NA	NA	causal_feature_matrix.tsv;causal_minimum_sufficient_subset.tsv	fold-local minimum subset score,window timing,frozen event labels for evaluation only	Phase 5_2C pre-ADR bounded alarm reconstruction sweep	b43c5edce66220e2	20260426	False	False	False	False	low	low	True	True	NA	NA
102088.0	5167.0	1996.0	2040.0	3127.0	0.019551759266515163	0.3948132378556222	0.0372584240242242	0.49434164308759965	149.99999999999858	-258.0000000000098	0.0191501449729645	0.05061319645795784	0.5	3.1401060309193296	train_subjects_only_per_LOSO_fold	20	0.0	0.003725898276603039	0.01487889532964506	0.0	0.24575036425449248	R1_alarm_reconstruction_headroom	tier1_continuous	0	A3_dual_threshold_hysteresis	candidate_delta0.5	S0_current_policy	score_to_alarm_reconstruction	True	False	proxy	warning	bounded LOSO-safe threshold selection over existing causal scores; strategy choice itself is posthoc analysis, not a deployed target	NA	NA	NA	NA	NA	NA	causal_feature_matrix.tsv;causal_minimum_sufficient_subset.tsv	fold-local minimum subset score,window timing,frozen event labels for evaluation only	Phase 5_2C pre-ADR bounded alarm reconstruction sweep	b43c5edce66220e2	20260426	False	False	False	False	low	low	True	True	NA	NA
102088.0	10267.0	3774.0	3834.0	6433.0	0.036968105947809735	0.37342943410928214	0.06727612881043155	1.0169810649128648	149.99999999999858	-272.50000000001376	0.03642935506621738	0.10057009638743045	1.0	2.379307761759552	train_subjects_only_per_LOSO_fold	20	0.0	0.01515292701807084	0.039360549079820395	0.0	0.28703254006799417	R1_alarm_reconstruction_headroom	tier1_continuous	0	A3_dual_threshold_hysteresis	candidate_delta0.5	S0_current_policy	score_to_alarm_reconstruction	True	False	proxy	warning	bounded LOSO-safe threshold selection over existing causal scores; strategy choice itself is posthoc analysis, not a deployed target	NA	NA	NA	NA	NA	NA	causal_feature_matrix.tsv;causal_minimum_sufficient_subset.tsv	fold-local minimum subset score,window timing,frozen event labels for evaluation only	Phase 5_2C pre-ADR bounded alarm reconstruction sweep	b43c5edce66220e2	20260426	False	False	False	False	low	low	True	True	NA	NA
102088.0	19625.0	7014.0	7105.0	12520.0	0.06870543060888645	0.36203821656050955	0.11549324861374471	1.9792636301428677	149.99999999999858	-278.5000000000082	0.06788261108063631	0.1922361100227255	2.0	1.8900374830503917	train_subjects_only_per_LOSO_fold	20	0.0	0.05564964334596416	0.06416044997403328	0.0005471207769115032	0.31471588149587176	R1_alarm_reconstruction_headroom	tier1_continuous	0	A3_dual_threshold_hysteresis	candidate_delta0.5	S0_current_policy	score_to_alarm_reconstruction	True	False	proxy	warning	bounded LOSO-safe threshold selection over existing causal scores; strategy choice itself is posthoc analysis, not a deployed target	NA	NA	NA	NA	NA	NA	causal_feature_matrix.tsv;causal_minimum_sufficient_subset.tsv	fold-local minimum subset score,window timing,frozen event labels for evaluation only	Phase 5_2C pre-ADR bounded alarm reconstruction sweep	b43c5edce66220e2	20260426	False	False	False	False	low	low	True	True	NA	NA
102088.0	44560.0	14679.0	14810.0	29750.0	0.14378771256171147	0.3323608617594255	0.2007331771414507	4.703122443829897	149.99999999999324	-290.4999999999962	0.1426024606222083	0.4364861687955489	5.0	1.2523293366288044	train_subjects_only_per_LOSO_fold	20	0.0	0.15825448124301408	0.06801469395548944	0.00588154835179866	0.3569694026226323	R1_alarm_reconstruction_headroom	tier1_continuous	0	A3_dual_threshold_hysteresis	candidate_delta0.5	S0_current_policy	score_to_alarm_reconstruction	True	False	proxy	warning	bounded LOSO-safe threshold selection over existing causal scores; strategy choice itself is posthoc analysis, not a deployed target	NA	NA	NA	NA	NA	NA	causal_feature_matrix.tsv;causal_minimum_sufficient_subset.tsv	fold-local minimum subset score,window timing,frozen event labels for evaluation only	Phase 5_2C pre-ADR bounded alarm reconstruction sweep	b43c5edce66220e2	20260426	False	False	False	False	low	low	True	True	NA	NA
102088.0	5078.0	1919.0	1969.0	3109.0	0.01879750803228587	0.3877510831035841	0.035856742628490576	0.4914960563988958	149.99999999999926	-260.9999999999957	0.018327325444714365	0.04974139957683567	0.5	3.224906854351966	train_subjects_only_per_LOSO_fold	20	0.0	0.002732063268252673	0.012963630051079571	0.0	0.259834871296746	R1_alarm_reconstruction_headroom	tier1_continuous	0	A4_parallel_threshold_or_refractory	taus150_500ms	S0_current_policy	score_to_alarm_reconstruction	True	False	proxy	warning	bounded LOSO-safe threshold selection over existing causal scores; strategy choice itself is posthoc analysis, not a deployed target	NA	NA	NA	NA	NA	NA	causal_feature_matrix.tsv;causal_minimum_sufficient_subset.tsv	fold-local minimum subset score,window timing,frozen event labels for evaluation only	Phase 5_2C pre-ADR bounded alarm reconstruction sweep	b43c5edce66220e2	20260426	False	False	False	False	low	low	True	True	NA	NA
102088.0	10196.0	3743.0	3813.0	6383.0	0.036664446360003135	0.37397018438603374	0.06678155586026178	1.0090766574442431	149.99999999999858	-278.5000000000366	0.036037536243241124	0.0998746179766476	1.0	2.446032582190471	train_subjects_only_per_LOSO_fold	20	0.0	0.015446985408854159	0.03548358884218604	0.0	0.2967459932005828	R1_alarm_reconstruction_headroom	tier1_continuous	0	A4_parallel_threshold_or_refractory	taus150_500ms	S0_current_policy	score_to_alarm_reconstruction	True	False	proxy	warning	bounded LOSO-safe threshold selection over existing causal scores; strategy choice itself is posthoc analysis, not a deployed target	NA	NA	NA	NA	NA	NA	causal_feature_matrix.tsv;causal_minimum_sufficient_subset.tsv	fold-local minimum subset score,window timing,frozen event labels for evaluation only	Phase 5_2C pre-ADR bounded alarm reconstruction sweep	b43c5edce66220e2	20260426	False	False	False	False	low	low	True	True	NA	NA
102088.0	19522.0	6939.0	7041.0	12481.0	0.06797077031580596	0.36067001331830756	0.11438490956093113	1.9730981923173427	149.99999999999858	-281.99999999996095	0.06705979155238617	0.19122717655356164	2.0	1.8958455544202963	train_subjects_only_per_LOSO_fold	20	0.0	0.055189470823574026	0.0634496372290614	0.0005471207769115032	0.32151529868868384	R1_alarm_reconstruction_headroom	tier1_continuous	0	A4_parallel_threshold_or_refractory	taus150_500ms	S0_current_policy	score_to_alarm_reconstruction	True	False	proxy	warning	bounded LOSO-safe threshold selection over existing causal scores; strategy choice itself is posthoc analysis, not a deployed target	NA	NA	NA	NA	NA	NA	causal_feature_matrix.tsv;causal_minimum_sufficient_subset.tsv	fold-local minimum subset score,window timing,frozen event labels for evaluation only	Phase 5_2C pre-ADR bounded alarm reconstruction sweep	b43c5edce66220e2	20260426	False	False	False	False	low	low	True	True	NA	NA
102088.0	42920.0	14157.0	14309.0	28611.0	0.13867447692187132	0.33338769804287044	0.19587404833583597	4.523060041694696	149.99999999998792	-292.2499999999992	0.13732270198260324	0.42042159705352244	5.0	1.3113009116812335	train_subjects_only_per_LOSO_fold	20	0.0	0.14604254346111234	0.08746434206698157	0.010532074955546436	0.36619718309859156	R1_alarm_reconstruction_headroom	tier1_continuous	0	A4_parallel_threshold_or_refractory	taus150_500ms	S0_current_policy	score_to_alarm_reconstruction	True	False	proxy	warning	bounded LOSO-safe threshold selection over existing causal scores; strategy choice itself is posthoc analysis, not a deployed target	NA	NA	NA	NA	NA	NA	causal_feature_matrix.tsv;causal_minimum_sufficient_subset.tsv	fold-local minimum subset score,window timing,frozen event labels for evaluation only	Phase 5_2C pre-ADR bounded alarm reconstruction sweep	b43c5edce66220e2	20260426	False	False	False	False	low	low	True	True	NA	NA
102088.0	5021.0	1888.0	1935.0	3086.0	0.018493848444479273	0.385381398127863	0.03529399353283516	0.48786002896332986	150.0	-267.50000000000034	0.018053052268630985	0.049183057754094504	0.5	3.266089621651205	train_subjects_only_per_LOSO_fold	20	0.0	0.0032784759219032077	0.012051912376287353	0.0	0.25643516270033995	R1_alarm_reconstruction_headroom	tier1_continuous	0	A4_parallel_threshold_or_refractory	taus300_1000ms	S0_current_policy	score_to_alarm_reconstruction	True	False	proxy	warning	bounded LOSO-safe threshold selection over existing causal scores; strategy choice itself is posthoc analysis, not a deployed target	NA	NA	NA	NA	NA	NA	causal_feature_matrix.tsv;causal_minimum_sufficient_subset.tsv	fold-local minimum subset score,window timing,frozen event labels for evaluation only	Phase 5_2C pre-ADR bounded alarm reconstruction sweep	b43c5edce66220e2	20260426	False	False	False	False	low	low	True	True	NA	NA
102088.0	10149.0	3691.0	3759.0	6390.0	0.036155081890134	0.3703813183564883	0.06587930078404283	1.0101832744898502	149.99999999999858	-277.25000000003774	0.0355379672439464	0.0994142308596505	1.0	2.466282567415837	train_subjects_only_per_LOSO_fold	20	0.0	0.015318133666106296	0.03426670156850625	0.0	0.29528897523069453	R1_alarm_reconstruction_headroom	tier1_continuous	0	A4_parallel_threshold_or_refractory	taus300_1000ms	S0_current_policy	score_to_alarm_reconstruction	True	False	proxy	warning	bounded LOSO-safe threshold selection over existing causal scores; strategy choice itself is posthoc analysis, not a deployed target	NA	NA	NA	NA	NA	NA	causal_feature_matrix.tsv;causal_minimum_sufficient_subset.tsv	fold-local minimum subset score,window timing,frozen event labels for evaluation only	Phase 5_2C pre-ADR bounded alarm reconstruction sweep	b43c5edce66220e2	20260426	False	False	False	False	low	low	True	True	NA	NA
